run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux
date_1980-11-20_loc_Yanakie,1,0,1980-11-19T19:00:00Z,-38.837,146.229,50,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,989.3,286.3,285.4,0,405.7,71.8,6.4,6.5,181.9,6.6
date_1980-11-20_loc_Yanakie,1,-1,1980-11-19T18:00:00Z,-38.728,145.864,51.1,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,989.2,285.9,285,0,394.4,72.9,6.3,6.4,183.4,0
date_1980-11-20_loc_Yanakie,1,-2,1980-11-19T17:00:00Z,-38.631,145.529,52.1,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,989.2,286,285.1,0,407.2,71.4,6.2,6.3,189.1,0
date_1980-11-20_loc_Yanakie,1,-3,1980-11-19T16:00:00Z,-38.547,145.226,52.4,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,989.4,286.1,285.3,0,421.8,69.7,6.1,6.2,187.2,0
date_1980-11-20_loc_Yanakie,1,-4,1980-11-19T15:00:00Z,-38.477,144.949,52,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,989.9,286.3,285.5,0,435.2,68.1,6.1,6.2,183.1,0
date_1980-11-20_loc_Yanakie,1,-5,1980-11-19T14:00:00Z,-38.419,144.691,51,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,991.1,286.5,285.8,0,437.7,67.1,6.1,6.2,173.8,0
date_1980-11-20_loc_Yanakie,1,-6,1980-11-19T13:00:00Z,-38.37,144.448,49.4,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,992.4,286.7,286.1,0,443,66.1,6.1,6.2,164.2,0
date_1980-11-20_loc_Yanakie,1,-7,1980-11-19T12:00:00Z,-38.331,144.215,47.3,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,993.9,286.8,286.3,0,449.1,65.1,6.1,6.2,154.1,0
date_1980-11-20_loc_Yanakie,1,-8,1980-11-19T11:00:00Z,-38.305,143.979,45.3,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,995.3,287.1,286.7,0,535.3,63.1,6.1,6.2,141.5,0
date_1980-11-20_loc_Yanakie,1,-9,1980-11-19T10:00:00Z,-38.291,143.728,44.3,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,996.8,287.4,287.2,0,621.4,61.1,6.1,6.1,129.4,0
date_1980-11-20_loc_Yanakie,1,-10,1980-11-19T09:00:00Z,-38.289,143.464,44.2,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,998.3,287.8,287.6,0,706.9,59.1,6,6.1,116,28.7
date_1980-11-20_loc_Yanakie,1,-11,1980-11-19T08:00:00Z,-38.296,143.186,45.2,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,999.8,288.1,288,0,791.1,57.1,6,6,101.4,137
date_1980-11-20_loc_Yanakie,1,-12,1980-11-19T07:00:00Z,-38.311,142.898,47.3,1980-11-19T19:00:00Z,-38.836745828938,146.228722703372,50,1001.2,288.3,288.4,0,873.1,55,5.9,6,86,243.7
