run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1982-11-08_loc_ARARAT,1,0,1982-11-07T19:00:00Z,-37.397,143.084,50,1982-11-07T19:00:00Z,-37.397341,143.083979,50,993.9,284.6,284.1,0,467.9,84.9,6.9,7,140.2,0,7
date_1982-11-08_loc_ARARAT,1,-1,1982-11-07T18:00:00Z,-37.336,143.01,60.1,1982-11-07T19:00:00Z,-37.397341,143.083979,50,993.6,283.9,283.4,0,374.1,89.7,7,7.1,134.3,0,7
date_1982-11-08_loc_ARARAT,1,-2,1982-11-07T17:00:00Z,-37.287,142.943,71.5,1982-11-07T19:00:00Z,-37.397341,143.083979,50,993.3,284.5,283.9,0,378.2,86.6,7,7.1,117.2,0,7
date_1982-11-08_loc_ARARAT,1,-3,1982-11-07T16:00:00Z,-37.258,142.864,80.1,1982-11-07T19:00:00Z,-37.397341,143.083979,50,993,285,284.4,0,380.9,83.7,7,7,111.5,0,7
date_1982-11-08_loc_ARARAT,1,-4,1982-11-07T15:00:00Z,-37.249,142.773,85.1,1982-11-07T19:00:00Z,-37.397341,143.083979,50,993.3,285.4,284.9,0,381.8,81.1,7,7,105.4,0,7
date_1982-11-08_loc_ARARAT,1,-5,1982-11-07T14:00:00Z,-37.26,142.67,86,1982-11-07T19:00:00Z,-37.397341,143.083979,50,994.2,285.8,285.3,0,380.5,78.8,7,7,98.7,0,7
date_1982-11-08_loc_ARARAT,1,-6,1982-11-07T13:00:00Z,-37.29,142.556,82.4,1982-11-07T19:00:00Z,-37.397341,143.083979,50,995.9,286.1,285.8,0,376.5,76.8,7,7.1,91.6,0,7
date_1982-11-08_loc_ARARAT,1,-7,1982-11-07T12:00:00Z,-37.34,142.43,73.8,1982-11-07T19:00:00Z,-37.397341,143.083979,50,998,286.4,286.2,0,375.3,75.2,7,7.1,87.7,0,7
date_1982-11-08_loc_ARARAT,1,-8,1982-11-07T11:00:00Z,-37.402,142.288,64,1982-11-07T19:00:00Z,-37.397341,143.083979,50,999,287,286.9,0,526.7,71.3,6.9,7,90.2,0,7
date_1982-11-08_loc_ARARAT,1,-9,1982-11-07T10:00:00Z,-37.47,142.119,56.6,1982-11-07T19:00:00Z,-37.397341,143.083979,50,999.5,287.5,287.5,0,668.4,67.5,6.8,6.9,89,0,7
date_1982-11-08_loc_ARARAT,1,-10,1982-11-07T09:00:00Z,-37.538,141.92,51.4,1982-11-07T19:00:00Z,-37.397341,143.083979,50,1000,288.1,288.1,0,794.4,64,6.7,6.8,85.2,27.2,7
date_1982-11-08_loc_ARARAT,1,-11,1982-11-07T08:00:00Z,-37.606,141.69,48,1982-11-07T19:00:00Z,-37.397341,143.083979,50,1000.6,288.7,288.7,0,898.8,60.8,6.6,6.7,79.5,249.8,7
date_1982-11-08_loc_ARARAT,1,-12,1982-11-07T07:00:00Z,-37.671,141.428,46.3,1982-11-07T19:00:00Z,-37.397341,143.083979,50,1001.1,289.2,289.2,0,981.5,58.1,6.6,6.6,73.3,468,7
