run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1987-10-12_loc_Newholme,1,0,1987-10-11T19:00:00Z,-30.427,151.659,1000,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,856,297.5,284.5,0,309.8,61,5.9,6,NA,NA,1
date_1987-10-12_loc_Newholme,1,-1,1987-10-11T18:00:00Z,-30.453,151.456,989.5,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,856.5,297.5,284.6,0,263.8,62.4,6.1,6.1,NA,NA,1
date_1987-10-12_loc_Newholme,1,-2,1987-10-11T17:00:00Z,-30.483,151.27,977.1,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,857.7,297.6,284.8,0,260.7,61.8,6.1,6.2,NA,NA,1
date_1987-10-12_loc_Newholme,1,-3,1987-10-11T16:00:00Z,-30.524,151.096,958,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,860,297.7,285.1,0,258,61.3,6.2,6.2,NA,NA,1
date_1987-10-12_loc_Newholme,1,-4,1987-10-11T15:00:00Z,-30.575,150.934,931.8,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,863,297.8,285.5,0,255.6,60.9,6.3,6.3,NA,NA,1
date_1987-10-12_loc_Newholme,1,-5,1987-10-11T14:00:00Z,-30.636,150.783,898.3,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,866.7,297.9,286,0,253.5,60.4,6.4,6.4,NA,NA,1
date_1987-10-12_loc_Newholme,1,-6,1987-10-11T13:00:00Z,-30.708,150.64,858,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,870.8,298,286.4,0,251.6,59.7,6.5,6.5,NA,NA,1
date_1987-10-12_loc_Newholme,1,-7,1987-10-11T12:00:00Z,-30.789,150.504,811.4,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,875.5,298.1,287,0,250,58.8,6.6,6.6,NA,NA,1
date_1987-10-12_loc_Newholme,1,-8,1987-10-11T11:00:00Z,-30.873,150.375,762.6,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,880.2,297.9,287.2,0,404.7,58.8,6.6,6.7,NA,NA,1
date_1987-10-12_loc_Newholme,1,-9,1987-10-11T10:00:00Z,-30.952,150.257,715.1,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,884.5,297.8,287.5,0,569.7,58.6,6.7,6.8,NA,NA,1
date_1987-10-12_loc_Newholme,1,-10,1987-10-11T09:00:00Z,-31.025,150.149,668.9,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,888.8,297.7,287.8,0,743.6,58.2,6.8,6.8,NA,NA,1
date_1987-10-12_loc_Newholme,1,-11,1987-10-11T08:00:00Z,-31.091,150.055,624.1,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,893.2,297.7,288.2,0,924.6,57.7,6.8,6.9,NA,NA,1
date_1987-10-12_loc_Newholme,1,-12,1987-10-11T07:00:00Z,-31.148,149.974,580.8,1987-10-11T19:00:00Z,-30.4269444,151.65861111111099,1000,897.2,297.7,288.6,0,1108.9,57,6.9,7,NA,NA,1
