run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1987-11-03_loc_Newholme,1,0,1987-11-02T19:00:00Z,-30.427,151.659,1000,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,860,299.7,287,0,418.1,71.8,8.2,8.3,415.9,0,1
date_1987-11-03_loc_Newholme,1,-1,1987-11-02T18:00:00Z,-30.249,151.33,1037.4,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,854.9,299.9,286.8,0,318.4,71.7,8.1,8.2,427,0,1
date_1987-11-03_loc_Newholme,1,-2,1987-11-02T17:00:00Z,-30.062,151.018,1075,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,850.4,300.4,286.8,0,302.1,69,7.8,7.9,438.9,0,1
date_1987-11-03_loc_Newholme,1,-3,1987-11-02T16:00:00Z,-29.867,150.741,1111.3,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,847.4,300.7,286.8,0,288.1,66.6,7.6,7.7,436.7,0,1
date_1987-11-03_loc_Newholme,1,-4,1987-11-02T15:00:00Z,-29.662,150.502,1146.8,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,844.6,300.9,286.7,0,275.8,64.8,7.4,7.4,432.2,0,1
date_1987-11-03_loc_Newholme,1,-5,1987-11-02T14:00:00Z,-29.447,150.299,1182.1,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,841.8,301,286.5,0,265.4,63.5,7.2,7.2,429.2,0,1
date_1987-11-03_loc_Newholme,1,-6,1987-11-02T13:00:00Z,-29.22,150.133,1217.9,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,838.9,301.1,286.3,0,256.8,62.6,7,7.1,427.1,0,1
date_1987-11-03_loc_Newholme,1,-7,1987-11-02T12:00:00Z,-28.981,150,1254.4,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,836,301.1,286,0,250,62.2,6.8,6.9,425.6,0,1
date_1987-11-03_loc_Newholme,1,-8,1987-11-02T11:00:00Z,-28.747,149.896,1289,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,833.3,301.3,286,0,428.2,61.3,6.7,6.8,420.1,0,1
date_1987-11-03_loc_Newholme,1,-9,1987-11-02T10:00:00Z,-28.532,149.818,1318.6,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,830.9,301.6,286,0,611.7,60.3,6.6,6.7,409.4,0,1
date_1987-11-03_loc_Newholme,1,-10,1987-11-02T09:00:00Z,-28.338,149.764,1342.8,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,828.9,301.8,286,0,796.1,59.4,6.6,6.6,401.9,0,1
date_1987-11-03_loc_Newholme,1,-11,1987-11-02T08:00:00Z,-28.162,149.733,1361.5,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,827.3,302,286,0,978.7,58.8,6.5,6.6,396.8,68.2,1
date_1987-11-03_loc_Newholme,1,-12,1987-11-02T07:00:00Z,-28.004,149.724,1374.8,1987-11-02T19:00:00Z,-30.4269444,151.65861111111099,1000,826.1,302.1,286.1,0,1157.5,58.3,6.5,6.6,393.5,313.3,1
