run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1991-09-05_loc_SWANHILL,1,0,1991-09-04T19:00:00Z,-35.496,143.563,1000,1991-09-04T19:00:00Z,-35.496,143.5631,1000,894.8,294.5,285.3,0,250,36.8,3.6,3.6,117,0,1
date_1991-09-05_loc_SWANHILL,1,-1,1991-09-04T18:00:00Z,-35.41,143.231,991.2,1991-09-04T19:00:00Z,-35.496,143.5631,1000,898.5,294.6,285.7,0,250,37.1,3.7,3.7,92.3,0,1
date_1991-09-05_loc_SWANHILL,1,-2,1991-09-04T17:00:00Z,-35.315,142.922,985.6,1991-09-04T19:00:00Z,-35.496,143.5631,1000,901.9,294.6,286,0,266.3,36.5,3.7,3.7,71.5,0,1
date_1991-09-05_loc_SWANHILL,1,-3,1991-09-04T16:00:00Z,-35.22,142.631,982.2,1991-09-04T19:00:00Z,-35.496,143.5631,1000,905,294.5,286.2,0,288.7,35.9,3.7,3.7,49.5,0,1
date_1991-09-05_loc_SWANHILL,1,-4,1991-09-04T15:00:00Z,-35.13,142.353,980.9,1991-09-04T19:00:00Z,-35.496,143.5631,1000,906.2,294.5,286.3,0,310,35.3,3.6,3.7,41.7,0,1
date_1991-09-05_loc_SWANHILL,1,-5,1991-09-04T14:00:00Z,-35.052,142.086,981.8,1991-09-04T19:00:00Z,-35.496,143.5631,1000,905.8,294.6,286.4,0,323.2,34.7,3.6,3.6,46.1,0,1
date_1991-09-05_loc_SWANHILL,1,-6,1991-09-04T13:00:00Z,-34.989,141.824,985.6,1991-09-04T19:00:00Z,-35.496,143.5631,1000,905,294.6,286.3,0,333.6,34.4,3.6,3.6,51.8,0,1
date_1991-09-05_loc_SWANHILL,1,-7,1991-09-04T12:00:00Z,-34.944,141.566,992.6,1991-09-04T19:00:00Z,-35.496,143.5631,1000,903.6,294.6,286.2,0,345.1,34.4,3.5,3.6,59.6,0,1
date_1991-09-05_loc_SWANHILL,1,-8,1991-09-04T11:00:00Z,-34.906,141.307,1000.7,1991-09-04T19:00:00Z,-35.496,143.5631,1000,901.2,294.8,286.2,0,503.2,35,3.6,3.6,64.7,0,1
date_1991-09-05_loc_SWANHILL,1,-9,1991-09-04T10:00:00Z,-34.867,141.044,1007,1991-09-04T19:00:00Z,-35.496,143.5631,1000,899.4,294.9,286.1,0,668,35.4,3.6,3.7,73.5,0,1
date_1991-09-05_loc_SWANHILL,1,-10,1991-09-04T09:00:00Z,-34.825,140.775,1012,1991-09-04T19:00:00Z,-35.496,143.5631,1000,897.6,295,286,0,840.3,35.6,3.6,3.7,82.7,0,1
date_1991-09-05_loc_SWANHILL,1,-11,1991-09-04T08:00:00Z,-34.78,140.5,1016.2,1991-09-04T19:00:00Z,-35.496,143.5631,1000,895.8,295.1,285.9,0,1020.8,35.8,3.6,3.7,92.5,31.5,1
date_1991-09-05_loc_SWANHILL,1,-12,1991-09-04T07:00:00Z,-34.731,140.216,1019.9,1991-09-04T19:00:00Z,-35.496,143.5631,1000,894,295.1,285.8,0,1210.2,35.7,3.6,3.6,102.8,146,1
