run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1989-02-17_loc_Point Lookout,1,0,1989-02-16T19:00:00Z,-30.482,152.395,1000,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,861.7,298.7,286.2,0,325.3,75.8,8.2,8.3,382.3,0,1
date_1989-02-17_loc_Point Lookout,1,-1,1989-02-16T18:00:00Z,-30.602,152.507,1006.1,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,862.5,298.5,286.1,0,283.4,76.5,8.2,8.3,369.4,0,1
date_1989-02-17_loc_Point Lookout,1,-2,1989-02-16T17:00:00Z,-30.717,152.623,1011.4,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,864.2,298.6,286.4,0.1,313.6,76.6,8.3,8.4,350.2,0,1
date_1989-02-17_loc_Point Lookout,1,-3,1989-02-16T16:00:00Z,-30.827,152.753,1013.3,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,866.7,298.7,286.7,0.1,345.4,76.7,8.5,8.6,324.6,0,1
date_1989-02-17_loc_Point Lookout,1,-4,1989-02-16T15:00:00Z,-30.93,152.898,1011.9,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,869.7,298.7,287,0.1,379.7,76.8,8.6,8.8,297.7,0,1
date_1989-02-17_loc_Point Lookout,1,-5,1989-02-16T14:00:00Z,-31.025,153.059,1007.6,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,873.2,298.7,287.3,0.1,417,77,8.8,8.9,269.7,0,1
date_1989-02-17_loc_Point Lookout,1,-6,1989-02-16T13:00:00Z,-31.108,153.235,1000.8,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,877,298.6,287.6,0.1,458.1,77.1,8.9,9.1,240.5,0,1
date_1989-02-17_loc_Point Lookout,1,-7,1989-02-16T12:00:00Z,-31.179,153.427,992,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,881.2,298.4,287.8,0.1,503.9,77.3,9,9.2,210.4,0,1
date_1989-02-17_loc_Point Lookout,1,-8,1989-02-16T11:00:00Z,-31.241,153.616,983.3,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,885.4,298.2,287.9,0,570.2,77.7,9.1,9.3,183,0,1
date_1989-02-17_loc_Point Lookout,1,-9,1989-02-16T10:00:00Z,-31.303,153.783,976.6,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,888.8,298,288.1,0,612.6,77.8,9.2,9.3,157.7,0,1
date_1989-02-17_loc_Point Lookout,1,-10,1989-02-16T09:00:00Z,-31.366,153.929,972.2,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,891.6,297.8,288.2,0,634.9,77.9,9.2,9.4,135.3,0,1
date_1989-02-17_loc_Point Lookout,1,-11,1989-02-16T08:00:00Z,-31.431,154.052,970.3,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,893.8,297.7,288.3,0,640.5,77.8,9.3,9.4,115.7,58.6,1
date_1989-02-17_loc_Point Lookout,1,-12,1989-02-16T07:00:00Z,-31.501,154.153,971,1989-02-16T19:00:00Z,-30.4816667,152.394999999999,1000,895.5,297.7,288.4,0,632.8,77.6,9.3,9.4,98.8,177,1
