run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-07-04_loc_FOWLERS GAP,1,0,1988-07-03T19:00:00Z,-31.295,141.71,1000,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,889.6,290.7,281.1,1.2,350.1,97.7,7.3,7.4,154.1,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-1,1988-07-03T18:00:00Z,-30.948,142.227,947.4,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,895.8,290.7,281.7,1.3,368.2,97.4,7.5,7.6,151.4,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-2,1988-07-03T17:00:00Z,-30.581,142.759,900.3,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,901.7,290.6,282.2,0.9,361.1,97,7.6,7.7,140.8,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-3,1988-07-03T16:00:00Z,-30.22,143.28,861.2,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,907,290.6,282.5,0.9,339.7,96.6,7.8,7.9,135.9,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-4,1988-07-03T15:00:00Z,-29.871,143.782,828.5,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,911.7,290.5,282.9,1.4,318.1,96.8,7.9,8,130.1,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-5,1988-07-03T14:00:00Z,-29.531,144.257,800.1,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,915.4,290.5,283.3,1.4,305.1,96.9,8.1,8.2,131.4,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-6,1988-07-03T13:00:00Z,-29.191,144.704,774.5,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,917.7,290.7,283.6,1.4,301.4,96.8,8.2,8.4,141.5,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-7,1988-07-03T12:00:00Z,-28.844,145.127,748.8,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,918.7,290.8,283.8,1.4,310.8,96.2,8.3,8.4,161.6,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-8,1988-07-03T11:00:00Z,-28.5,145.533,726.2,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,918.8,290.9,283.9,0.9,382,94.5,8.2,8.3,184.8,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-9,1988-07-03T10:00:00Z,-28.169,145.93,710.4,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,917.9,291.1,284,0.9,500.1,92.7,8.1,8.2,209.9,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-10,1988-07-03T09:00:00Z,-27.852,146.321,702.1,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,916.3,291.2,284,0.3,656.1,90.7,8,8.1,233.6,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-11,1988-07-03T08:00:00Z,-27.545,146.707,701.8,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,913.9,291.4,284,0.3,842.2,88.5,7.8,7.9,256.3,0,7
date_1988-07-04_loc_FOWLERS GAP,1,-12,1988-07-03T07:00:00Z,-27.254,147.089,710.5,1988-07-03T19:00:00Z,-31.2953,141.7099,1000,910.5,291.6,283.9,0.3,1047.5,86.2,7.5,7.6,280.1,95.9,7
