run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1986-03-21_loc_Thora,1,0,1986-03-20T19:00:00Z,-30.42,152.806,1000,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,869,299.6,287.8,0,383.7,57.9,6.8,6.9,352.7,0,1
date_1986-03-21_loc_Thora,1,-1,1986-03-20T18:00:00Z,-30.484,152.935,1031.2,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,867.6,299.6,287.7,0,347.1,57.1,6.7,6.8,331,0,1
date_1986-03-21_loc_Thora,1,-2,1986-03-20T17:00:00Z,-30.547,153.059,1063,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,866.8,299.7,287.6,0,365.7,57,6.7,6.8,302.4,0,1
date_1986-03-21_loc_Thora,1,-3,1986-03-20T16:00:00Z,-30.599,153.176,1092.8,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,866.3,299.7,287.6,0,381,57,6.7,6.8,283,0,1
date_1986-03-21_loc_Thora,1,-4,1986-03-20T15:00:00Z,-30.639,153.289,1121,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,865.7,299.7,287.6,0,393.4,57,6.7,6.8,265.2,0,1
date_1986-03-21_loc_Thora,1,-5,1986-03-20T14:00:00Z,-30.666,153.396,1147.5,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,865.2,299.8,287.6,0,403.1,57,6.7,6.8,248.9,0,1
date_1986-03-21_loc_Thora,1,-6,1986-03-20T13:00:00Z,-30.679,153.5,1172.4,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,864.7,299.8,287.6,0,410.8,57.1,6.7,6.8,234,0,1
date_1986-03-21_loc_Thora,1,-7,1986-03-20T12:00:00Z,-30.68,153.601,1195.5,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,864.3,299.9,287.6,0,417,57.2,6.7,6.8,220.4,0,1
date_1986-03-21_loc_Thora,1,-8,1986-03-20T11:00:00Z,-30.675,153.7,1215.8,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,863.3,299.9,287.5,0.1,423.7,57.9,6.8,6.9,212.6,0,1
date_1986-03-21_loc_Thora,1,-9,1986-03-20T10:00:00Z,-30.676,153.802,1233.5,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,862.8,299.9,287.5,0.2,425.6,58.7,6.9,6.9,198.5,0,1
date_1986-03-21_loc_Thora,1,-10,1986-03-20T09:00:00Z,-30.679,153.905,1248.3,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,862.6,299.9,287.5,0.2,422.6,59.5,7,7,183.9,0,1
date_1986-03-21_loc_Thora,1,-11,1986-03-20T08:00:00Z,-30.685,154.01,1260.8,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,862.7,299.9,287.5,0.2,414.6,60.4,7.1,7.1,168.9,0,1
date_1986-03-21_loc_Thora,1,-12,1986-03-20T07:00:00Z,-30.693,154.117,1271.2,1986-03-20T19:00:00Z,-30.4202778,152.806111111111,1000,863.1,299.9,287.5,0.2,401.4,61.4,7.2,7.3,153.6,107.6,1
