run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
"date_1988-10-20_loc_Laureldale, Armidale",1,0,1988-10-19T19:00:00Z,-30.482,152.395,1000,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,860.4,305.4,292.5,0,250.2,16.8,2.7,2.7,397.3,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-1,1988-10-19T18:00:00Z,-30.504,152.097,980.4,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,861.4,305.8,293,0,250,15.9,2.6,2.7,403.1,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-2,1988-10-19T17:00:00Z,-30.52,151.796,961.9,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,863.1,305.8,293.2,0,250,15.9,2.7,2.7,408.6,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-3,1988-10-19T16:00:00Z,-30.531,151.496,944.3,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,864.8,305.9,293.5,0,250,15.7,2.7,2.7,415.5,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-4,1988-10-19T15:00:00Z,-30.537,151.199,928,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,866.3,306.1,293.8,0,250,15.4,2.7,2.7,422.7,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-5,1988-10-19T14:00:00Z,-30.539,150.907,913.3,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,867.5,306.3,294.1,0,250,15.2,2.7,2.7,430,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-6,1988-10-19T13:00:00Z,-30.535,150.62,900.8,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,868.4,306.6,294.4,0,250,14.9,2.7,2.7,437.3,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-7,1988-10-19T12:00:00Z,-30.528,150.34,890.8,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,869.2,306.8,294.8,0,250,14.7,2.7,2.7,444.2,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-8,1988-10-19T11:00:00Z,-30.513,150.07,883.7,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,869,306.6,294.6,0,488.8,14.9,2.7,2.7,446.9,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-9,1988-10-19T10:00:00Z,-30.485,149.811,880.8,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,871.1,306.4,294.5,0,716.8,15.1,2.7,2.7,427.2,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-10,1988-10-19T09:00:00Z,-30.444,149.564,882.5,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,873.6,306.1,294.5,0,922.9,15.3,2.8,2.8,399,0,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-11,1988-10-19T08:00:00Z,-30.391,149.329,888.5,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,875.5,305.9,294.5,0,1115.4,15.6,2.8,2.8,371.4,21.7,1
"date_1988-10-20_loc_Laureldale, Armidale",1,-12,1988-10-19T07:00:00Z,-30.326,149.104,898.5,1988-10-19T19:00:00Z,-30.4816667,152.394999999999,1000,877.1,305.7,294.5,0,1298,15.9,2.8,2.9,344.1,145.5,1
