run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1983-01-24_loc_Maffra,1,0,1983-01-23T19:00:00Z,-37.972,146.985,1000,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,872.1,293,281.7,0,466.3,59.7,4.7,4.8,291.8,0,4
date_1983-01-24_loc_Maffra,1,-1,1983-01-23T18:00:00Z,-38.059,146.864,1031.1,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,870.2,293.2,281.8,0,435.3,57.5,4.6,4.6,278.6,0,4
date_1983-01-24_loc_Maffra,1,-2,1983-01-23T17:00:00Z,-38.155,146.728,1065.1,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,867.6,293.7,282,0,454.1,54.1,4.4,4.4,271.2,0,4
date_1983-01-24_loc_Maffra,1,-3,1983-01-23T16:00:00Z,-38.271,146.577,1099.7,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,865.6,294,282.1,0,477.2,51.1,4.2,4.2,254,0,4
date_1983-01-24_loc_Maffra,1,-4,1983-01-23T15:00:00Z,-38.41,146.413,1135.2,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,863.7,294.2,282.1,0,503.9,48.4,4,4,235,0,4
date_1983-01-24_loc_Maffra,1,-5,1983-01-23T14:00:00Z,-38.571,146.238,1172.2,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,861.9,294.3,282,0,533,45.7,3.7,3.8,214.5,0,4
date_1983-01-24_loc_Maffra,1,-6,1983-01-23T13:00:00Z,-38.756,146.053,1211.2,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,860.1,294.3,281.9,0,562.9,42.9,3.5,3.5,192.8,0,4
date_1983-01-24_loc_Maffra,1,-7,1983-01-23T12:00:00Z,-38.965,145.86,1253,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,858.1,294.2,281.6,0,591.3,40.1,3.2,3.2,170.1,0,4
date_1983-01-24_loc_Maffra,1,-8,1983-01-23T11:00:00Z,-39.188,145.652,1299.3,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,855.8,294.3,281.5,0,566.7,38.6,3.1,3.1,137.6,0,4
date_1983-01-24_loc_Maffra,1,-9,1983-01-23T10:00:00Z,-39.415,145.417,1350.3,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,852.3,294.3,281.1,0,524,39.2,3,3.1,115.6,0,4
date_1983-01-24_loc_Maffra,1,-10,1983-01-23T09:00:00Z,-39.649,145.151,1406.8,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,848.2,294.2,280.7,0,463.8,39.4,3,3,95.2,67.4,4
date_1983-01-24_loc_Maffra,1,-11,1983-01-23T08:00:00Z,-39.89,144.85,1469.8,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,843.8,294.1,280.1,0,402,38.8,2.8,2.9,72.9,174.5,4
date_1983-01-24_loc_Maffra,1,-12,1983-01-23T07:00:00Z,-40.138,144.51,1537.6,1983-01-23T19:00:00Z,-37.9721,146.98525,1000,837.9,294,279.5,0,389,38.2,2.7,2.7,60.1,277.1,4
