run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-07-02_loc_FOWLERS GAP,1,0,1988-07-01T19:00:00Z,-31.295,141.71,1000,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.2,287.1,278,0,250,50.9,3.1,3.1,145.2,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-1,1988-07-01T18:00:00Z,-31.154,141.959,999.6,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.1,286.8,277.8,0,250,50.2,3,3,143.3,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-2,1988-07-01T17:00:00Z,-31.022,142.224,1001,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.3,286.8,277.8,0,250,49.6,2.9,2.9,141.8,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-3,1988-07-01T16:00:00Z,-30.914,142.49,1004.7,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.2,286.8,277.8,0,250,49,2.9,2.9,141,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-4,1988-07-01T15:00:00Z,-30.832,142.758,1010.6,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.2,286.8,277.8,0,250,49.5,2.9,2.9,137.2,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-5,1988-07-01T14:00:00Z,-30.774,143.03,1018.3,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.2,286.8,277.7,0,250,49.8,2.9,2.9,132.5,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-6,1988-07-01T13:00:00Z,-30.74,143.305,1027.7,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,894.1,286.8,277.7,0,250,49.8,2.9,2.9,127.2,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-7,1988-07-01T12:00:00Z,-30.73,143.584,1038.6,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,893.9,286.7,277.6,0,250,49.4,2.9,2.9,121.2,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-8,1988-07-01T11:00:00Z,-30.732,143.846,1050.2,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,893.1,287,277.9,0,363.5,48.3,2.9,2.9,112.2,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-9,1988-07-01T10:00:00Z,-30.736,144.069,1061.5,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,892.3,287.3,278.1,0,477,47.3,2.9,2.9,106.9,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-10,1988-07-01T09:00:00Z,-30.744,144.254,1072.7,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,891.4,287.6,278.3,0,590.6,46.5,2.8,2.9,102.5,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-11,1988-07-01T08:00:00Z,-30.757,144.403,1083.7,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,890.5,287.9,278.5,0,704.2,45.7,2.8,2.9,98.8,0,7
date_1988-07-02_loc_FOWLERS GAP,1,-12,1988-07-01T07:00:00Z,-30.777,144.516,1094.7,1988-07-01T19:00:00Z,-31.2953,141.7099,1000,889.5,288.2,278.7,0,817.8,45,2.8,2.9,96,96.7,7
