run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1980-10-21_loc_RUTHERGLEN,1,0,1980-10-20T19:00:00Z,-36.101,146.507,50,1980-10-20T19:00:00Z,-36.101,146.5073,50,966.4,287.1,284.3,0,345.3,73.8,6.2,6.3,364.5,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-1,1980-10-20T18:00:00Z,-36.166,146.403,57.7,1980-10-20T19:00:00Z,-36.101,146.5073,50,966.2,286.4,283.6,0,310.5,77.1,6.2,6.3,354.9,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-2,1980-10-20T17:00:00Z,-36.237,146.281,65.7,1980-10-20T19:00:00Z,-36.101,146.5073,50,966.6,287,284.2,0,341.6,74.7,6.3,6.4,342.3,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-3,1980-10-20T16:00:00Z,-36.312,146.137,73.1,1980-10-20T19:00:00Z,-36.101,146.5073,50,967.4,287.6,284.9,0,381.5,72.2,6.4,6.4,328.9,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-4,1980-10-20T15:00:00Z,-36.39,145.969,79.8,1980-10-20T19:00:00Z,-36.101,146.5073,50,968.1,288.2,285.5,0,433,69.3,6.4,6.4,314.2,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-5,1980-10-20T14:00:00Z,-36.472,145.776,85.9,1980-10-20T19:00:00Z,-36.101,146.5073,50,969.1,288.7,286.1,0,499.1,66.2,6.3,6.4,298.3,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-6,1980-10-20T13:00:00Z,-36.557,145.558,91.4,1980-10-20T19:00:00Z,-36.101,146.5073,50,970.4,289.2,286.7,0,583,62.6,6.2,6.2,281.3,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-7,1980-10-20T12:00:00Z,-36.644,145.315,96.1,1980-10-20T19:00:00Z,-36.101,146.5073,50,972,289.6,287.2,0,688.3,58.6,6,6,263.6,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-8,1980-10-20T11:00:00Z,-36.734,145.041,99.9,1980-10-20T19:00:00Z,-36.101,146.5073,50,972.5,290.5,288.2,0,839.4,55.8,6.1,6.1,245.4,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-9,1980-10-20T10:00:00Z,-36.829,144.725,102.1,1980-10-20T19:00:00Z,-36.101,146.5073,50,973.2,291.3,289,0,937.3,54.6,6.2,6.3,226.4,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-10,1980-10-20T09:00:00Z,-36.925,144.367,102.3,1980-10-20T19:00:00Z,-36.101,146.5073,50,974.5,291.9,289.8,0,1028.2,53.4,6.4,6.5,205.2,0,3
date_1980-10-21_loc_RUTHERGLEN,1,-11,1980-10-20T08:00:00Z,-37.025,143.964,100.6,1980-10-20T19:00:00Z,-36.101,146.5073,50,976.5,292.5,290.5,0,1123.4,52.1,6.5,6.6,181.4,150.2,3
date_1980-10-21_loc_RUTHERGLEN,1,-12,1980-10-20T07:00:00Z,-37.132,143.513,97.6,1980-10-20T19:00:00Z,-36.101,146.5073,50,979.2,292.9,291.1,0,1223.3,50.4,6.6,6.6,155,379.7,3
