run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1987-10-24_loc_Newholme,1,0,1987-10-23T19:00:00Z,-30.427,151.659,1000,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,855.5,299,285.9,0.3,322.9,58.3,6.2,6.3,417.3,0,1
date_1987-10-24_loc_Newholme,1,-1,1987-10-23T18:00:00Z,-30.248,151.518,1034.5,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,851.4,299.4,285.9,0.3,257.9,57.4,6.1,6.2,424.9,0,1
date_1987-10-24_loc_Newholme,1,-2,1987-10-23T17:00:00Z,-30.056,151.374,1070,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,846.1,299.8,285.8,0,260.7,55.5,5.9,6,433.2,0,1
date_1987-10-24_loc_Newholme,1,-3,1987-10-23T16:00:00Z,-29.865,151.254,1094.6,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,844.1,300.1,285.9,0,270.1,54.2,5.9,5.9,429.8,0,1
date_1987-10-24_loc_Newholme,1,-4,1987-10-23T15:00:00Z,-29.672,151.158,1106.4,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,843.9,300.4,286.2,0,279.9,53,5.8,5.9,422.7,0,1
date_1987-10-24_loc_Newholme,1,-5,1987-10-23T14:00:00Z,-29.476,151.087,1106.2,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,845,300.7,286.5,0,288.2,51.4,5.8,5.8,415.7,0,1
date_1987-10-24_loc_Newholme,1,-6,1987-10-23T13:00:00Z,-29.28,151.04,1095.3,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,847.2,300.9,286.9,0,294.4,49.4,5.7,5.7,408.8,0,1
date_1987-10-24_loc_Newholme,1,-7,1987-10-23T12:00:00Z,-29.081,151.018,1075.5,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,850.3,301.1,287.4,0,298.1,47.2,5.6,5.6,401.7,0,1
date_1987-10-24_loc_Newholme,1,-8,1987-10-23T11:00:00Z,-28.884,151.002,1051.9,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,853.6,301.5,288.1,0,424.8,46.1,5.7,5.7,401.7,0,1
date_1987-10-24_loc_Newholme,1,-9,1987-10-23T10:00:00Z,-28.699,150.977,1029.5,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,856.2,301.9,288.8,0,547.4,44.8,5.7,5.8,394.5,0,1
date_1987-10-24_loc_Newholme,1,-10,1987-10-23T09:00:00Z,-28.527,150.945,1007,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,858.8,302.3,289.4,0,668.1,43.2,5.7,5.8,388.2,0,1
date_1987-10-24_loc_Newholme,1,-11,1987-10-23T08:00:00Z,-28.372,150.908,983.6,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,861.4,302.7,290,0,789,41.3,5.7,5.7,382.9,10.3,1
date_1987-10-24_loc_Newholme,1,-12,1987-10-23T07:00:00Z,-28.235,150.868,958.3,1987-10-23T19:00:00Z,-30.4269444,151.65861111111099,1000,864.1,303,290.6,0,911.9,39.1,5.6,5.6,378.6,134.7,1
