run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-07-07_loc_FOWLERS GAP,1,0,1988-07-06T19:00:00Z,-31.295,141.71,1000,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,884.2,289.2,279.2,0,250,95,6.2,6.3,146.1,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-1,1988-07-06T18:00:00Z,-31.422,141.491,997.4,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,884,289.3,279.2,0,250,96,6.3,6.4,149,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-2,1988-07-06T17:00:00Z,-31.562,141.278,996.6,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,883.7,289.6,279.5,0,261.3,94.9,6.4,6.5,156.3,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-3,1988-07-06T16:00:00Z,-31.713,141.07,998.1,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,883,290,279.8,0,269,94,6.5,6.5,162,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-4,1988-07-06T15:00:00Z,-31.876,140.873,1001.5,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,882,290.3,280.1,0,273.2,93.2,6.5,6.6,169.1,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-5,1988-07-06T14:00:00Z,-32.053,140.692,1006.9,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,880.6,290.7,280.3,0,274.5,92.5,6.6,6.7,177.5,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-6,1988-07-06T13:00:00Z,-32.245,140.532,1014.2,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,878.9,291.1,280.6,0,273.6,92,6.7,6.8,186.9,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-7,1988-07-06T12:00:00Z,-32.451,140.399,1023.2,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,876.9,291.5,280.8,0,271.3,91.6,6.8,6.8,197.1,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-8,1988-07-06T11:00:00Z,-32.668,140.294,1031.3,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,875.6,291.6,280.7,0,369.5,92,6.8,6.8,201.3,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-9,1988-07-06T10:00:00Z,-32.892,140.21,1036.3,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,875.6,291.6,280.7,0,475,92.5,6.8,6.9,193.3,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-10,1988-07-06T09:00:00Z,-33.121,140.15,1038.5,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,876,291.5,280.7,0,585.2,93,6.8,6.9,183.7,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-11,1988-07-06T08:00:00Z,-33.355,140.113,1039.1,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,876.8,291.4,280.7,0,697.7,93.5,6.9,6.9,172.6,0,7
date_1988-07-07_loc_FOWLERS GAP,1,-12,1988-07-06T07:00:00Z,-33.592,140.099,1039.3,1988-07-06T19:00:00Z,-31.2953,141.7099,1000,877.9,291.4,280.7,0,810.7,94.2,6.9,7,160.2,136.9,7
