run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1980-12-13_loc_Maffra,1,0,1980-12-12T19:00:00Z,-37.972,146.985,1000,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,862.3,304,291.4,0.2,260.4,49.1,7.4,7.5,304.5,33.6,4
date_1980-12-13_loc_Maffra,1,-1,1980-12-12T18:00:00Z,-37.721,146.635,982.7,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,862.5,305.2,292.5,0.2,250,40.5,6.5,6.6,316.7,0,4
date_1980-12-13_loc_Maffra,1,-2,1980-12-12T17:00:00Z,-37.491,146.29,962.5,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,864.7,305.2,292.7,0,250,38.9,6.3,6.4,320.5,0,4
date_1980-12-13_loc_Maffra,1,-3,1980-12-12T16:00:00Z,-37.287,146.001,939.6,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,869.1,304.8,292.8,0,252.2,38.7,6.3,6.4,309.8,0,4
date_1980-12-13_loc_Maffra,1,-4,1980-12-12T15:00:00Z,-37.104,145.781,913.4,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,873.7,304.6,293.1,0,257.2,38.4,6.3,6.4,299.4,0,4
date_1980-12-13_loc_Maffra,1,-5,1980-12-12T14:00:00Z,-36.937,145.629,884.7,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,878.1,304.4,293.3,0,264.8,38.2,6.4,6.4,290.7,0,4
date_1980-12-13_loc_Maffra,1,-6,1980-12-12T13:00:00Z,-36.782,145.542,853.9,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,882.4,304.4,293.7,0,274.7,37.8,6.4,6.5,284.7,0,4
date_1980-12-13_loc_Maffra,1,-7,1980-12-12T12:00:00Z,-36.637,145.516,821.5,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,886.5,304.4,294.1,0,286.1,37.3,6.4,6.5,282.3,0,4
date_1980-12-13_loc_Maffra,1,-8,1980-12-12T11:00:00Z,-36.506,145.509,789.8,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,890.1,304.5,294.5,0.1,432.3,36.3,6.4,6.5,284.1,0,4
date_1980-12-13_loc_Maffra,1,-9,1980-12-12T10:00:00Z,-36.4,145.484,761.3,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,893.4,304.6,294.9,0.1,592.9,35.4,6.4,6.4,281.5,0,4
date_1980-12-13_loc_Maffra,1,-10,1980-12-12T09:00:00Z,-36.32,145.441,735.9,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,896.5,304.6,295.2,0.1,759.8,34.5,6.3,6.4,277.3,87.6,4
date_1980-12-13_loc_Maffra,1,-11,1980-12-12T08:00:00Z,-36.265,145.379,713.9,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,899.5,304.5,295.4,0.1,924.4,33.6,6.2,6.3,271.5,301.2,4
date_1980-12-13_loc_Maffra,1,-12,1980-12-12T07:00:00Z,-36.236,145.297,695.6,1980-12-12T19:00:00Z,-37.9721,146.98525,1000,902.3,304.5,295.6,0,1078.3,32.9,6.2,6.2,263.9,512.2,4
