run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1982-09-02_loc_RUTHERGLEN,1,0,1982-09-01T19:00:00Z,-36.101,146.507,50,1982-09-01T19:00:00Z,-36.101,146.5073,50,965.7,292.9,290,0,344.9,38.4,4.7,4.8,360.7,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-1,1982-09-01T18:00:00Z,-35.908,146.305,51.6,1982-09-01T19:00:00Z,-36.101,146.5073,50,967.1,292.9,290.1,0,314.7,38.5,4.8,4.8,346.3,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-2,1982-09-01T17:00:00Z,-35.698,146.141,53,1982-09-01T19:00:00Z,-36.101,146.5073,50,969.1,292.7,290.1,0,300.5,38.1,4.7,4.7,326.1,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-3,1982-09-01T16:00:00Z,-35.486,146.037,54.3,1982-09-01T19:00:00Z,-36.101,146.5073,50,970.7,292.5,290.1,0,283.3,37.8,4.6,4.7,317,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-4,1982-09-01T15:00:00Z,-35.268,145.99,55.6,1982-09-01T19:00:00Z,-36.101,146.5073,50,971.8,292.4,290,0,266.3,37.7,4.6,4.6,313.2,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-5,1982-09-01T14:00:00Z,-35.044,145.996,57.2,1982-09-01T19:00:00Z,-36.101,146.5073,50,972.2,292.2,289.8,0,252.2,38,4.6,4.6,315.2,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-6,1982-09-01T13:00:00Z,-34.823,146.038,59.3,1982-09-01T19:00:00Z,-36.101,146.5073,50,973.3,292.2,290,0,250,37.9,4.6,4.6,309.4,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-7,1982-09-01T12:00:00Z,-34.618,146.099,62.4,1982-09-01T19:00:00Z,-36.101,146.5073,50,974.4,292.4,290.2,0,250,37.6,4.7,4.7,303.5,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-8,1982-09-01T11:00:00Z,-34.44,146.151,66,1982-09-01T19:00:00Z,-36.101,146.5073,50,974.7,293.4,291.2,0,330.4,35.6,4.7,4.7,295.5,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-9,1982-09-01T10:00:00Z,-34.293,146.175,69.7,1982-09-01T19:00:00Z,-36.101,146.5073,50,975.2,294.3,292.2,0,421.5,33.6,4.7,4.7,288.9,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-10,1982-09-01T09:00:00Z,-34.173,146.172,73.1,1982-09-01T19:00:00Z,-36.101,146.5073,50,975.8,295.2,293.2,0,518.2,31.6,4.7,4.7,280.8,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-11,1982-09-01T08:00:00Z,-34.076,146.141,76.1,1982-09-01T19:00:00Z,-36.101,146.5073,50,976.5,296.1,294.1,0,615.8,29.5,4.7,4.7,271.2,0,3
date_1982-09-02_loc_RUTHERGLEN,1,-12,1982-09-01T07:00:00Z,-34,146.084,78.6,1982-09-01T19:00:00Z,-36.101,146.5073,50,977.3,297,295.1,0,710.3,27.5,4.6,4.6,259.9,100.9,3
