run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1986-09-29_loc_Thora,1,0,1986-09-28T19:00:00Z,-30.42,152.806,1000,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,870.4,293.8,282.4,0.2,560.9,71.3,5.9,6,354.5,0,1
date_1986-09-29_loc_Thora,1,-1,1986-09-28T18:00:00Z,-30.211,152.98,994.9,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,872,293.8,282.5,0.2,501.5,69.4,5.8,5.8,345.2,0,1
date_1986-09-29_loc_Thora,1,-2,1986-09-28T17:00:00Z,-30.004,153.147,991.8,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,873.3,294,282.8,0.1,509,66.6,5.7,5.7,332.1,0,1
date_1986-09-29_loc_Thora,1,-3,1986-09-28T16:00:00Z,-29.802,153.306,987.3,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,877.5,294,283.2,0.1,524.4,65.6,5.7,5.7,300,0,1
date_1986-09-29_loc_Thora,1,-4,1986-09-28T15:00:00Z,-29.604,153.46,980.3,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,881.9,294,283.6,0.1,533.1,64.5,5.7,5.8,268.9,0,1
date_1986-09-29_loc_Thora,1,-5,1986-09-28T14:00:00Z,-29.406,153.611,970.7,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,886.5,294,284.1,0.1,535.1,63.4,5.8,5.8,238.9,0,1
date_1986-09-29_loc_Thora,1,-6,1986-09-28T13:00:00Z,-29.206,153.763,958.6,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,891.3,294,284.5,0.1,530.9,62.2,5.8,5.8,209.6,0,1
date_1986-09-29_loc_Thora,1,-7,1986-09-28T12:00:00Z,-29.001,153.916,944,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,896.4,294,284.9,0.1,520.8,60.8,5.8,5.8,180.5,0,1
date_1986-09-29_loc_Thora,1,-8,1986-09-28T11:00:00Z,-28.798,154.078,929.5,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,901.3,293.7,285.1,0.1,592.9,61.7,5.9,6,149.9,0,1
date_1986-09-29_loc_Thora,1,-9,1986-09-28T10:00:00Z,-28.608,154.251,917.5,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,905.5,293.5,285.3,0.1,666.6,62.5,6,6.1,120.8,0,1
date_1986-09-29_loc_Thora,1,-10,1986-09-28T09:00:00Z,-28.432,154.437,908.2,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,909.5,293.3,285.5,0.1,739.8,63.4,6.2,6.2,91.7,0,1
date_1986-09-29_loc_Thora,1,-11,1986-09-28T08:00:00Z,-28.273,154.634,901.9,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,913.2,293.1,285.6,0.1,810.4,64.3,6.3,6.4,62.5,0,1
date_1986-09-29_loc_Thora,1,-12,1986-09-28T07:00:00Z,-28.133,154.842,898.7,1986-09-28T19:00:00Z,-30.4202778,152.806111111111,1000,916.5,292.9,285.7,0.1,876.4,65.2,6.4,6.5,33.5,146.4,1
