run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1982-01-16_loc_RUTHERGLEN,1,0,1982-01-15T19:00:00Z,-36.101,146.507,50,1982-01-15T19:00:00Z,-36.101,146.5073,50,971.1,294.4,292,0,403.3,63.4,8.8,8.9,363.9,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-1,1982-01-15T18:00:00Z,-36.048,146.613,53.2,1982-01-15T19:00:00Z,-36.101,146.5073,50,969.7,293.4,290.8,0,250,67.2,8.7,8.8,374.7,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-2,1982-01-15T17:00:00Z,-36.012,146.726,56.7,1982-01-15T19:00:00Z,-36.101,146.5073,50,968.2,294.1,291.3,0,352.6,64.9,8.7,8.8,390.1,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-3,1982-01-15T16:00:00Z,-35.987,146.854,59.9,1982-01-15T19:00:00Z,-36.101,146.5073,50,966.6,294.7,291.8,0,452.6,62.4,8.6,8.7,403,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-4,1982-01-15T15:00:00Z,-35.974,147.001,62.8,1982-01-15T19:00:00Z,-36.101,146.5073,50,965,295.2,292.2,0,548.2,60,8.5,8.6,417.4,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-5,1982-01-15T14:00:00Z,-35.969,147.167,65.3,1982-01-15T19:00:00Z,-36.101,146.5073,50,963.2,295.7,292.6,0,637.9,57.6,8.3,8.4,433.4,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-6,1982-01-15T13:00:00Z,-35.97,147.356,67.3,1982-01-15T19:00:00Z,-36.101,146.5073,50,961.3,296.2,292.8,0,720.2,55.1,8.1,8.3,451.2,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-7,1982-01-15T12:00:00Z,-35.975,147.57,68.7,1982-01-15T19:00:00Z,-36.101,146.5073,50,960.4,296.5,293.1,0,792.8,53.1,8,8.1,461,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-8,1982-01-15T11:00:00Z,-35.982,147.798,69.7,1982-01-15T19:00:00Z,-36.101,146.5073,50,961.5,296.8,293.5,0,772.6,52.7,8.1,8.2,450.1,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-9,1982-01-15T10:00:00Z,-35.989,148.026,70.5,1982-01-15T19:00:00Z,-36.101,146.5073,50,962.7,297,293.8,0,760.8,52.3,8.2,8.3,439.1,0,4
date_1982-01-16_loc_RUTHERGLEN,1,-10,1982-01-15T09:00:00Z,-35.996,148.254,71.1,1982-01-15T19:00:00Z,-36.101,146.5073,50,963.8,297.1,294,0,757.3,51.8,8.2,8.3,428,38.3,4
date_1982-01-16_loc_RUTHERGLEN,1,-11,1982-01-15T08:00:00Z,-36.003,148.483,71.7,1982-01-15T19:00:00Z,-36.101,146.5073,50,964.9,297.2,294.2,0,762.4,51.2,8.2,8.3,416.8,145.1,4
date_1982-01-16_loc_RUTHERGLEN,1,-12,1982-01-15T07:00:00Z,-36.009,148.711,72.1,1982-01-15T19:00:00Z,-36.101,146.5073,50,966,297.2,294.3,0,775.8,50.6,8.1,8.3,405.7,250.1,4
