run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-01-16_loc_Point Lookout,1,0,1988-01-15T19:00:00Z,-30.482,152.395,50,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,961,296.4,293,1.1,412.2,90.9,13.6,13.9,395,0,1
date_1988-01-16_loc_Point Lookout,1,-1,1988-01-15T18:00:00Z,-30.634,152.672,48,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,965.7,296.1,293.1,1.1,458.9,90.8,13.6,13.9,357.5,0,1
date_1988-01-16_loc_Point Lookout,1,-2,1988-01-15T17:00:00Z,-30.775,152.968,45.4,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,972.3,295.9,293.5,0,494.9,89.4,13.6,13.9,300.4,0,1
date_1988-01-16_loc_Point Lookout,1,-3,1988-01-15T16:00:00Z,-30.904,153.289,41.3,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,979.3,295.7,294,0,533.3,88,13.7,14,249.8,0,1
date_1988-01-16_loc_Point Lookout,1,-4,1988-01-15T15:00:00Z,-31.024,153.634,36.1,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,986.7,295.5,294.4,0,577.1,86.6,13.7,14,197,0,1
date_1988-01-16_loc_Point Lookout,1,-5,1988-01-15T14:00:00Z,-31.143,154.006,30,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,994.5,295.3,294.8,0.2,629.3,85.2,13.7,14,141.6,0,1
date_1988-01-16_loc_Point Lookout,1,-6,1988-01-15T13:00:00Z,-31.265,154.404,23.7,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1002.7,295,295.2,0,693,83.6,13.7,14,83.4,0,1
date_1988-01-16_loc_Point Lookout,1,-7,1988-01-15T12:00:00Z,-31.395,154.826,17.7,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1011.3,294.6,295.6,0,771.3,82,13.6,13.9,22.4,0,1
date_1988-01-16_loc_Point Lookout,1,-8,1988-01-15T11:00:00Z,-31.532,155.263,13.1,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1016.2,294.4,295.8,0,797.9,81.8,13.7,14,-13.7,0,1
date_1988-01-16_loc_Point Lookout,1,-9,1988-01-15T10:00:00Z,-31.671,155.708,10.2,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1017.7,294.3,295.8,0,776.9,81.2,13.6,13.9,-22.7,0,1
date_1988-01-16_loc_Point Lookout,1,-10,1988-01-15T09:00:00Z,-31.81,156.16,8.4,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1018.5,294.2,295.7,0,749.3,80.2,13.4,13.7,-28.8,0,1
date_1988-01-16_loc_Point Lookout,1,-11,1988-01-15T08:00:00Z,-31.956,156.623,7.3,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1019,294.2,295.7,0,714.7,78.7,13.1,13.4,-32,145.6,1
date_1988-01-16_loc_Point Lookout,1,-12,1988-01-15T07:00:00Z,-32.11,157.099,6.6,1988-01-15T19:00:00Z,-30.4816667,152.394999999999,50,1019.1,294.2,295.8,0,672.2,76.5,12.7,13,-32,366.7,1
