run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1983-12-20_loc_BALLARAT,1,0,1983-12-19T19:00:00Z,-37.562,143.851,1000,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,883.7,306.3,295.6,0,292,27.8,5.3,5.3,180.8,0,3
date_1983-12-20_loc_BALLARAT,1,-1,1983-12-19T18:00:00Z,-37.236,143.566,1014.5,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,884.7,306.1,295.6,0,250,27.9,5.3,5.4,160.3,0,3
date_1983-12-20_loc_BALLARAT,1,-2,1983-12-19T17:00:00Z,-36.923,143.333,1024.8,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,885.3,306.4,295.9,0,250,27.2,5.3,5.3,144.5,0,3
date_1983-12-20_loc_BALLARAT,1,-3,1983-12-19T16:00:00Z,-36.627,143.15,1024.4,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,887.5,306.7,296.4,0,250,26.2,5.2,5.3,124.4,0,3
date_1983-12-20_loc_BALLARAT,1,-4,1983-12-19T15:00:00Z,-36.352,143.013,1013.6,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,890.6,307,297,0,250,25.1,5.2,5.2,107.7,0,3
date_1983-12-20_loc_BALLARAT,1,-5,1983-12-19T14:00:00Z,-36.104,142.918,993.4,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,894.4,307.2,297.6,0,250,24,5.1,5.1,94.4,0,3
date_1983-12-20_loc_BALLARAT,1,-6,1983-12-19T13:00:00Z,-35.887,142.862,965,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,898.8,307.4,298.2,0,250,23.1,5,5.1,84.6,0,3
date_1983-12-20_loc_BALLARAT,1,-7,1983-12-19T12:00:00Z,-35.704,142.842,929.6,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,903.8,307.6,298.8,0,250,22.1,5,5.1,78.1,0,3
date_1983-12-20_loc_BALLARAT,1,-8,1983-12-19T11:00:00Z,-35.551,142.84,893.1,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,908.4,307.7,299.3,0,663.5,21.5,5,5,72.6,0,3
date_1983-12-20_loc_BALLARAT,1,-9,1983-12-19T10:00:00Z,-35.424,142.838,859.9,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,912.1,307.8,299.8,0,1078.3,20.8,5,5,69.2,0,3
date_1983-12-20_loc_BALLARAT,1,-10,1983-12-19T09:00:00Z,-35.319,142.833,829.1,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,915.5,308,300.3,0,1494.3,20.2,4.9,5,66.2,131.8,3
date_1983-12-20_loc_BALLARAT,1,-11,1983-12-19T08:00:00Z,-35.238,142.82,800.2,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,918.8,308.2,300.8,0,1911,19.4,4.9,4.9,63.2,347.3,3
date_1983-12-20_loc_BALLARAT,1,-12,1983-12-19T07:00:00Z,-35.178,142.797,772.4,1983-12-19T19:00:00Z,-37.5619,143.8508,1000,922,308.5,301.4,0,2328.2,18.6,4.8,4.8,60.1,556.9,3
