run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-07-08_loc_FOWLERS GAP,1,0,1988-07-07T19:00:00Z,-31.295,141.71,1000,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,884.3,289.5,279.5,0,250,62,4.2,4.2,148.9,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-1,1988-07-07T18:00:00Z,-31.23,141.422,982.3,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,885.6,289.6,279.7,0,250,62.1,4.2,4.2,153.4,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-2,1988-07-07T17:00:00Z,-31.172,141.123,969.3,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,887.6,289.6,279.9,0,256.5,63.9,4.4,4.4,153.7,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-3,1988-07-07T16:00:00Z,-31.121,140.819,965.6,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,887.9,289.7,280,0,266.4,65,4.5,4.5,157.6,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-4,1988-07-07T15:00:00Z,-31.078,140.511,970.7,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,887.3,289.8,280,0,280.1,65.6,4.5,4.6,160.9,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-5,1988-07-07T14:00:00Z,-31.045,140.2,983.7,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,885.8,289.9,280,0,297.5,65.8,4.6,4.6,164,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-6,1988-07-07T13:00:00Z,-31.021,139.888,1004.1,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,883.6,290,279.9,0,317.6,65.7,4.5,4.6,166.1,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-7,1988-07-07T12:00:00Z,-31.006,139.576,1031.3,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,880.8,290,279.7,0,338.4,65.9,4.5,4.5,167,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-8,1988-07-07T11:00:00Z,-30.997,139.27,1060.2,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,876.6,290.3,279.5,0,478.8,65.3,4.4,4.5,173.1,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-9,1988-07-07T10:00:00Z,-30.992,138.971,1086.9,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,873.3,290.5,279.5,0,616.9,64.5,4.4,4.4,172.9,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-10,1988-07-07T09:00:00Z,-30.994,138.682,1111.2,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,870.3,290.8,279.4,0,752.4,63.6,4.3,4.3,172.9,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-11,1988-07-07T08:00:00Z,-31.004,138.402,1133,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,867.7,291,279.4,0,884.9,62.5,4.2,4.3,173.2,0,7
date_1988-07-08_loc_FOWLERS GAP,1,-12,1988-07-07T07:00:00Z,-31.022,138.131,1152.4,1988-07-07T19:00:00Z,-31.2953,141.7099,1000,865.4,291.2,279.4,0,1014,61.1,4.2,4.2,173.8,192.3,7
