run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1990-01-16_loc_Point Lookout,1,0,1990-01-15T19:00:00Z,-30.482,152.395,1000,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,853.7,300.7,287.4,0.2,264.4,79.9,9.4,9.6,390.9,0,1
date_1990-01-16_loc_Point Lookout,1,-1,1990-01-15T18:00:00Z,-30.477,152.045,982.9,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,855,300.7,287.5,0.2,250,82.3,9.8,9.9,398.2,0,1
date_1990-01-16_loc_Point Lookout,1,-2,1990-01-15T17:00:00Z,-30.47,151.724,964.5,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,856.5,300.7,287.6,0.8,250,81.2,9.7,9.8,408.4,0,1
date_1990-01-16_loc_Point Lookout,1,-3,1990-01-15T16:00:00Z,-30.466,151.457,942.2,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,858.6,300.6,287.7,0.8,250,81.1,9.7,9.8,415.4,0,1
date_1990-01-16_loc_Point Lookout,1,-4,1990-01-15T15:00:00Z,-30.462,151.241,914.8,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,861.4,300.5,287.9,0.1,250,81.7,9.8,10,421.1,0,1
date_1990-01-16_loc_Point Lookout,1,-5,1990-01-15T14:00:00Z,-30.45,151.075,882.1,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,864.5,300.4,288.2,0.1,250,82.8,10.1,10.3,425.6,0,1
date_1990-01-16_loc_Point Lookout,1,-6,1990-01-15T13:00:00Z,-30.425,150.954,844.3,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,868.1,300.4,288.5,0.1,250,84.4,10.5,10.6,429.1,0,1
date_1990-01-16_loc_Point Lookout,1,-7,1990-01-15T12:00:00Z,-30.38,150.879,801.8,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,872.4,300.4,288.8,0.1,250,86.5,10.9,11.1,431.7,0,1
date_1990-01-16_loc_Point Lookout,1,-8,1990-01-15T11:00:00Z,-30.34,150.817,760.3,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,877.2,300.5,289.4,0.8,365.2,85.2,11.1,11.3,429.9,0,1
date_1990-01-16_loc_Point Lookout,1,-9,1990-01-15T10:00:00Z,-30.334,150.739,723.3,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,881.2,300.7,290,0.8,491.1,83.6,11.3,11.5,431.4,0,1
date_1990-01-16_loc_Point Lookout,1,-10,1990-01-15T09:00:00Z,-30.363,150.648,689.9,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,884.8,300.9,290.5,0.8,630.3,81.8,11.3,11.6,433,0,1
date_1990-01-16_loc_Point Lookout,1,-11,1990-01-15T08:00:00Z,-30.429,150.546,659.3,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,888.2,301.1,291.1,0.8,784.9,79.8,11.4,11.6,435,229.4,1
date_1990-01-16_loc_Point Lookout,1,-12,1990-01-15T07:00:00Z,-30.531,150.435,630.9,1990-01-15T19:00:00Z,-30.4816667,152.394999999999,1000,891.3,301.3,291.6,0.8,956.8,77.7,11.4,11.6,437.9,460,1
