run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1981-11-08_loc_ARARAT,1,0,1981-11-07T19:00:00Z,-37.397,143.084,1000,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,890.1,293.3,283.7,0,292.6,44.2,3.9,3.9,138.9,0,7
date_1981-11-08_loc_ARARAT,1,-1,1981-11-07T18:00:00Z,-37.252,143.076,1038.2,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,886.8,293.4,283.4,0,250,44.7,3.9,3.9,134.5,0,7
date_1981-11-08_loc_ARARAT,1,-2,1981-11-07T17:00:00Z,-37.113,143.067,1076.4,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,882.8,293.9,283.6,0,253.5,44.1,3.9,3.9,125.5,0,7
date_1981-11-08_loc_ARARAT,1,-3,1981-11-07T16:00:00Z,-36.99,143.062,1108.7,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,880,294.4,283.8,0,259.1,43.5,3.9,3.9,122.7,0,7
date_1981-11-08_loc_ARARAT,1,-4,1981-11-07T15:00:00Z,-36.884,143.064,1135.8,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,877.7,294.8,284,0,266.5,42.9,3.9,3.9,120.6,0,7
date_1981-11-08_loc_ARARAT,1,-5,1981-11-07T14:00:00Z,-36.793,143.073,1158.1,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,875.9,295.1,284.1,0,275.2,42.4,3.9,3.9,119.3,0,7
date_1981-11-08_loc_ARARAT,1,-6,1981-11-07T13:00:00Z,-36.718,143.091,1176.2,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,874.4,295.4,284.3,0,284.9,42,3.9,4,118.9,0,7
date_1981-11-08_loc_ARARAT,1,-7,1981-11-07T12:00:00Z,-36.658,143.118,1190.1,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,873.2,295.7,284.4,0,295,41.6,3.9,4,119.4,0,7
date_1981-11-08_loc_ARARAT,1,-8,1981-11-07T11:00:00Z,-36.604,143.146,1201.6,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,872.2,295.8,284.4,0,450.4,40.7,3.8,3.9,118.3,0,7
date_1981-11-08_loc_ARARAT,1,-9,1981-11-07T10:00:00Z,-36.546,143.168,1211.9,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,871.2,295.8,284.4,0,611,39.8,3.8,3.8,118.3,0,7
date_1981-11-08_loc_ARARAT,1,-10,1981-11-07T09:00:00Z,-36.484,143.185,1221.2,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,870.4,295.9,284.4,0,777.5,38.9,3.7,3.7,117.8,1,7
date_1981-11-08_loc_ARARAT,1,-11,1981-11-07T08:00:00Z,-36.418,143.198,1229.7,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,869.7,296,284.4,0,950.3,38.1,3.6,3.6,116.8,111.6,7
date_1981-11-08_loc_ARARAT,1,-12,1981-11-07T07:00:00Z,-36.348,143.206,1237.6,1981-11-07T19:00:00Z,-37.397341,143.083979,1000,869.1,296.1,284.4,0,1129.9,37.3,3.5,3.6,115.6,221.1,7
