run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1969-02-12_loc_Turretfield,1,0,1969-02-11T19:00:00Z,-34.558,138.834,1000,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,884.2,296.4,286.1,0,400.3,86.6,9,9.2,124.1,0,1
date_1969-02-12_loc_Turretfield,1,-1,1969-02-11T18:00:00Z,-34.605,138.941,1016.8,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,882.5,296.3,285.9,0,297.6,87.6,9,9.2,122.1,0,1
date_1969-02-12_loc_Turretfield,1,-2,1969-02-11T17:00:00Z,-34.654,139.058,1033.5,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,880.7,296.5,285.9,0,420.8,87.7,9.1,9.2,118.6,0,1
date_1969-02-12_loc_Turretfield,1,-3,1969-02-11T16:00:00Z,-34.723,139.178,1047,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.8,296.6,286,0,554.6,87.8,9.1,9.3,116.2,0,1
date_1969-02-12_loc_Turretfield,1,-4,1969-02-11T15:00:00Z,-34.809,139.304,1057.2,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.3,296.8,286,0,699.5,87.9,9.2,9.3,113.1,0,1
date_1969-02-12_loc_Turretfield,1,-5,1969-02-11T14:00:00Z,-34.912,139.435,1064.3,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.2,296.9,286.1,0,857,88.1,9.3,9.4,109.2,0,1
date_1969-02-12_loc_Turretfield,1,-6,1969-02-11T13:00:00Z,-35.03,139.574,1068.2,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.3,297,286.2,0,1022.1,88.4,9.3,9.5,105.6,0,1
date_1969-02-12_loc_Turretfield,1,-7,1969-02-11T12:00:00Z,-35.162,139.72,1069.3,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.6,297.1,286.3,0,1167.3,88.5,9.4,9.6,104.2,0,1
date_1969-02-12_loc_Turretfield,1,-8,1969-02-11T11:00:00Z,-35.293,139.872,1069.2,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.5,297.3,286.6,0,1165.8,86.9,9.4,9.6,101.6,0,1
date_1969-02-12_loc_Turretfield,1,-9,1969-02-11T10:00:00Z,-35.41,140.024,1069.2,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.3,297.6,286.9,0,1155.7,85.3,9.4,9.6,99.2,0,1
date_1969-02-12_loc_Turretfield,1,-10,1969-02-11T09:00:00Z,-35.515,140.177,1069.6,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.5,297.9,287.2,0,1122.6,83.3,9.4,9.5,93.4,133,1
date_1969-02-12_loc_Turretfield,1,-11,1969-02-11T08:00:00Z,-35.609,140.331,1070.1,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.6,298.2,287.4,0,1112,81.6,9.3,9.5,88.5,357.2,1
date_1969-02-12_loc_Turretfield,1,-12,1969-02-11T07:00:00Z,-35.694,140.486,1070.4,1969-02-11T19:00:00Z,-34.55784,138.83408,1000,879.6,298.4,287.7,0,1120.7,80.1,9.3,9.4,84.3,567.6,1
