run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-01-17_loc_Mt. Dowe,1,0,1988-01-16T19:00:00Z,-30.285,150.167,1000,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,849,305,291.1,0.8,250.8,93,13.9,14.2,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-1,1988-01-16T18:00:00Z,-30.319,149.987,970,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,851.4,305.2,291.5,0.8,250,94.1,14.4,14.8,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-2,1988-01-16T17:00:00Z,-30.366,149.852,941.7,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,857.1,305.2,292.1,0.5,250.2,91.8,14.5,14.8,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-3,1988-01-16T16:00:00Z,-30.432,149.786,917.6,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,860.8,305.3,292.5,0.5,250.6,90.3,14.5,14.9,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-4,1988-01-16T15:00:00Z,-30.513,149.789,897.7,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,863.1,305.3,292.7,0.5,251.1,89.6,14.6,15,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-5,1988-01-16T14:00:00Z,-30.604,149.862,882.4,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,864.2,305.3,292.8,0.5,251.2,90,14.8,15.1,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-6,1988-01-16T13:00:00Z,-30.702,150.005,872.5,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,864.2,305.2,292.8,0.5,250.2,91.3,14.9,15.3,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-7,1988-01-16T12:00:00Z,-30.801,150.218,869.2,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,865.7,305.1,292.8,0.5,257.6,90.9,14.8,15.2,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-8,1988-01-16T11:00:00Z,-30.882,150.468,865.9,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,866.4,304.9,292.7,0.2,282.9,89.2,14.5,14.8,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-9,1988-01-16T10:00:00Z,-30.937,150.718,857,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,868.3,304.7,292.6,0.2,303.5,88.2,14.2,14.6,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-10,1988-01-16T09:00:00Z,-30.968,150.968,842,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,870.7,304.4,292.6,0.2,319.6,87.7,14.1,14.4,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-11,1988-01-16T08:00:00Z,-30.979,151.215,820.6,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,873.9,304.1,292.5,0.2,331.8,87.7,14,14.3,NA,NA,1
date_1988-01-17_loc_Mt. Dowe,1,-12,1988-01-16T07:00:00Z,-30.97,151.458,792.5,1988-01-16T19:00:00Z,-30.285,150.167222222222,1000,877.6,303.6,292.5,2,340.3,88.3,14,14.3,NA,NA,1
