run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1988-07-03_loc_FOWLERS GAP,1,0,1988-07-02T19:00:00Z,-31.295,141.71,1000,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,892.9,290.5,281.2,0,286.7,75,5.6,5.7,144.3,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-1,1988-07-02T18:00:00Z,-30.998,141.996,955.4,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,897.7,290.6,281.7,1.1,313.5,73.3,5.6,5.7,144.2,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-2,1988-07-02T17:00:00Z,-30.688,142.305,915.1,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,902.1,290.6,282.2,0,340.2,71,5.6,5.6,152.6,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-3,1988-07-02T16:00:00Z,-30.38,142.646,883.5,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,905.2,290.8,282.6,0,360.1,68,5.5,5.5,156.4,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-4,1988-07-02T15:00:00Z,-30.081,143.015,863,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,908.1,290.9,283,0,365,64.1,5.3,5.4,153.9,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-5,1988-07-02T14:00:00Z,-29.796,143.408,855.3,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,910.2,291.1,283.4,0,353.1,60.8,5.2,5.2,147.3,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-6,1988-07-02T13:00:00Z,-29.526,143.823,860.9,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,910.5,291.4,283.7,0,337.2,57.8,5,5,144.3,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-7,1988-07-02T12:00:00Z,-29.271,144.257,879.4,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,908.9,291.8,284,0,316.3,54.9,4.8,4.9,146.7,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-8,1988-07-02T11:00:00Z,-29.027,144.686,905.6,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,904.8,292.2,283.9,0,467.2,54.7,4.8,4.9,159.1,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-9,1988-07-02T10:00:00Z,-28.798,145.083,933.7,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,900.2,292.5,283.9,0,637.7,54.6,4.8,4.9,171.2,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-10,1988-07-02T09:00:00Z,-28.593,145.445,960.3,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,895.1,292.8,283.7,0,800.5,55.9,4.9,5,186.3,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-11,1988-07-02T08:00:00Z,-28.419,145.771,982.7,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,890.8,293.1,283.6,0,962.2,56.1,4.9,5,199.9,0,7
date_1988-07-03_loc_FOWLERS GAP,1,-12,1988-07-02T07:00:00Z,-28.274,146.062,999.5,1988-07-02T19:00:00Z,-31.2953,141.7099,1000,887.5,293.4,283.5,0,1124.5,55.6,4.9,4.9,211.7,100,7
