run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1974-10-22_loc_Turretfield,1,0,1974-10-21T19:00:00Z,-34.558,138.834,1000,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,881.6,291.1,280.7,0,632.1,58.6,4.3,4.3,116.1,0,1
date_1974-10-22_loc_Turretfield,1,-1,1974-10-21T18:00:00Z,-34.629,138.46,1010.8,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,880.5,290.6,280.2,0,605,56.2,4,4,112.3,0,1
date_1974-10-22_loc_Turretfield,1,-2,1974-10-21T17:00:00Z,-34.689,138.083,1023.3,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,879.3,290.8,280.3,0,619.7,56.5,4,4.1,109.4,0,1
date_1974-10-22_loc_Turretfield,1,-3,1974-10-21T16:00:00Z,-34.73,137.686,1035,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,878.4,291.1,280.4,0,618.7,57.7,4.2,4.2,104.3,0,1
date_1974-10-22_loc_Turretfield,1,-4,1974-10-21T15:00:00Z,-34.759,137.26,1046.3,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,878.3,291.3,280.6,0,628,58.9,4.3,4.3,94,0,1
date_1974-10-22_loc_Turretfield,1,-5,1974-10-21T14:00:00Z,-34.782,136.796,1058.1,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,879,291.3,280.7,0,643.1,58.8,4.3,4.4,78.6,0,1
date_1974-10-22_loc_Turretfield,1,-6,1974-10-21T13:00:00Z,-34.815,136.288,1072.5,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,879.4,291.2,280.7,0,641,57,4.2,4.2,61.5,0,1
date_1974-10-22_loc_Turretfield,1,-7,1974-10-21T12:00:00Z,-34.876,135.726,1092.9,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,879.3,290.9,280.3,0.2,620.3,52.7,3.8,3.8,41.8,0,1
date_1974-10-22_loc_Turretfield,1,-8,1974-10-21T11:00:00Z,-34.956,135.121,1121,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,877.7,290.6,280,0,679.9,49.6,3.5,3.5,14.5,0,1
date_1974-10-22_loc_Turretfield,1,-9,1974-10-21T10:00:00Z,-35.025,134.497,1151.2,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,874.3,290.9,279.9,0,752.4,48.4,3.4,3.4,4.4,0,1
date_1974-10-22_loc_Turretfield,1,-10,1974-10-21T09:00:00Z,-35.076,133.857,1180.9,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,870.7,291.2,279.9,0,782.3,46.2,3.2,3.3,1,36.3,1
date_1974-10-22_loc_Turretfield,1,-11,1974-10-21T08:00:00Z,-35.122,133.197,1211,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,867.1,291.5,279.9,0,762.1,41.9,2.9,3,-2.1,156.8,1
date_1974-10-22_loc_Turretfield,1,-12,1974-10-21T07:00:00Z,-35.181,132.511,1243.8,1974-10-21T19:00:00Z,-34.55784,138.83408,1000,863.3,291.8,279.8,0,696.4,34.5,2.4,2.4,-4.7,270,1
