run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
"date_1989-10-13_loc_Laureldale, Armidale",1,0,1989-10-12T19:00:00Z,-30.482,152.395,1000,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,854.9,302.1,288.9,0,289.7,22.8,2.9,3,394.2,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-1,1989-10-12T18:00:00Z,-30.387,151.918,1025.2,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,850.5,302.5,288.8,0,250,21.8,2.8,2.8,408.7,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-2,1989-10-12T17:00:00Z,-30.292,151.437,1042.8,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,847.2,302.7,288.7,0,250,21.9,2.8,2.8,425.2,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-3,1989-10-12T16:00:00Z,-30.177,150.958,1048.9,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,845.5,303,288.8,0,250,21.3,2.8,2.8,436.9,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-4,1989-10-12T15:00:00Z,-30.046,150.479,1040.9,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,845.6,303.4,289.1,0,250,19.9,2.6,2.6,444.9,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-5,1989-10-12T14:00:00Z,-29.904,150,1017.5,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,847.8,303.8,289.7,0,250,17.8,2.4,2.5,447.5,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-6,1989-10-12T13:00:00Z,-29.761,149.527,982.3,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,857.2,303.9,290.7,0,250,17.1,2.5,2.5,392.6,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-7,1989-10-12T12:00:00Z,-29.625,149.067,935.3,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,867.4,304.1,292,0,250,15.9,2.5,2.5,342.5,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-8,1989-10-12T11:00:00Z,-29.496,148.633,881.2,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,877.6,304.2,293,0,716.8,15.2,2.5,2.5,297.9,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-9,1989-10-12T10:00:00Z,-29.365,148.24,824.6,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,886.8,304.4,294.1,0,1216.3,14.4,2.5,2.5,261.9,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-10,1989-10-12T09:00:00Z,-29.227,147.879,767.1,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,895.6,304.7,295.3,0,1744.3,13.3,2.4,2.5,232.1,0,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-11,1989-10-12T08:00:00Z,-29.075,147.543,709.6,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,904.1,305.2,296.5,0,2297.9,12,2.4,2.4,208,24.8,1
"date_1989-10-13_loc_Laureldale, Armidale",1,-12,1989-10-12T07:00:00Z,-28.905,147.225,654.6,1989-10-12T19:00:00Z,-30.4816667,152.394999999999,1000,910.3,305.5,297.4,0,2818.4,11.2,2.3,2.3,207.4,151.5,1
