run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1983-11-24_loc_BALLARAT,1,0,1983-11-23T19:00:00Z,-37.562,143.851,1000,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,889.1,292.8,283.1,0,297.4,74.4,6.4,6.4,181.3,0,3
date_1983-11-24_loc_BALLARAT,1,-1,1983-11-23T18:00:00Z,-37.426,143.852,1016.6,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,887.2,292.8,282.9,0,250,74.6,6.3,6.3,182.9,0,3
date_1983-11-24_loc_BALLARAT,1,-2,1983-11-23T17:00:00Z,-37.298,143.878,1035.4,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,885.3,293.3,283.2,0,271.1,73.3,6.3,6.4,176.8,0,3
date_1983-11-24_loc_BALLARAT,1,-3,1983-11-23T16:00:00Z,-37.195,143.934,1052.7,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,883.6,293.8,283.5,0,302.8,71.9,6.3,6.4,178.2,0,3
date_1983-11-24_loc_BALLARAT,1,-4,1983-11-23T15:00:00Z,-37.116,144.017,1068.3,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,881.8,294.2,283.8,0,343.5,70.6,6.3,6.4,181.9,0,3
date_1983-11-24_loc_BALLARAT,1,-5,1983-11-23T14:00:00Z,-37.062,144.126,1081.5,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,880,294.7,284.1,0,391.3,69.3,6.4,6.4,187.7,0,3
date_1983-11-24_loc_BALLARAT,1,-6,1983-11-23T13:00:00Z,-37.032,144.26,1092,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,878.3,295.1,284.3,0,444.1,68.1,6.4,6.4,195.6,0,3
date_1983-11-24_loc_BALLARAT,1,-7,1983-11-23T12:00:00Z,-37.027,144.415,1099.6,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,876.8,295.5,284.6,0,498.8,67,6.4,6.5,205.5,0,3
date_1983-11-24_loc_BALLARAT,1,-8,1983-11-23T11:00:00Z,-37.038,144.576,1103.4,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,875.2,295.7,284.7,0,702.7,64.9,6.2,6.3,223.3,0,3
date_1983-11-24_loc_BALLARAT,1,-9,1983-11-23T10:00:00Z,-37.057,144.725,1103.8,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,874,295.9,284.7,0,905,62.5,6,6.1,233.1,0,3
date_1983-11-24_loc_BALLARAT,1,-10,1983-11-23T09:00:00Z,-37.082,144.864,1100.6,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,873.3,296.1,284.8,0,1107.4,59.8,5.8,5.9,242.3,21.5,3
date_1983-11-24_loc_BALLARAT,1,-11,1983-11-23T08:00:00Z,-37.113,144.994,1094.1,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,873,296.3,285,0,1311.7,56.9,5.6,5.6,251.1,127.9,3
date_1983-11-24_loc_BALLARAT,1,-12,1983-11-23T07:00:00Z,-37.151,145.117,1084.6,1983-11-23T19:00:00Z,-37.5619,143.8508,1000,873.2,296.4,285.1,0,1505.6,53.8,5.3,5.4,259.2,233.4,3
