run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1984-02-14_loc_HORSHAM,1,0,1984-02-13T19:00:00Z,-36.722,142.173,1000,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,891.1,293.9,284.3,0,418.6,71.9,6.6,6.7,77.7,0,3
date_1984-02-14_loc_HORSHAM,1,-1,1984-02-13T18:00:00Z,-36.718,142.069,1017.2,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,889.2,294.1,284.4,0,341.8,72.1,6.7,6.8,77,0,3
date_1984-02-14_loc_HORSHAM,1,-2,1984-02-13T17:00:00Z,-36.731,141.955,1036.3,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,887.1,294.2,284.2,0,372.2,72.9,6.7,6.8,74,0,3
date_1984-02-14_loc_HORSHAM,1,-3,1984-02-13T16:00:00Z,-36.763,141.833,1056.4,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,885.1,294.1,284,0,405.2,74.1,6.7,6.8,73.4,0,3
date_1984-02-14_loc_HORSHAM,1,-4,1984-02-13T15:00:00Z,-36.813,141.704,1077.9,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,883,294,283.7,0,441.4,75.6,6.8,6.8,72.8,0,3
date_1984-02-14_loc_HORSHAM,1,-5,1984-02-13T14:00:00Z,-36.878,141.567,1101.4,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,880.7,293.9,283.4,0,481.1,77.3,6.8,6.9,71.9,0,3
date_1984-02-14_loc_HORSHAM,1,-6,1984-02-13T13:00:00Z,-36.956,141.425,1127.6,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,878.2,293.7,283,0,524.4,79.2,6.8,6.9,70.7,0,3
date_1984-02-14_loc_HORSHAM,1,-7,1984-02-13T12:00:00Z,-37.044,141.278,1157,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,875.4,293.5,282.5,0,571.2,81.2,6.8,6.8,69.2,0,3
date_1984-02-14_loc_HORSHAM,1,-8,1984-02-13T11:00:00Z,-37.13,141.114,1186.2,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,871.7,293.5,282.2,0,706.7,81.3,6.6,6.7,76.6,0,3
date_1984-02-14_loc_HORSHAM,1,-9,1984-02-13T10:00:00Z,-37.202,140.921,1212.2,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,868.8,293.4,281.8,0,833.9,81.6,6.5,6.6,74.4,0,3
date_1984-02-14_loc_HORSHAM,1,-10,1984-02-13T09:00:00Z,-37.265,140.699,1234.7,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,866.3,293.3,281.5,0,954.7,82.1,6.4,6.5,71.4,125.4,3
date_1984-02-14_loc_HORSHAM,1,-11,1984-02-13T08:00:00Z,-37.322,140.45,1253.4,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,864.3,293.2,281.2,0,1071.1,82.9,6.4,6.5,67.6,351.2,3
date_1984-02-14_loc_HORSHAM,1,-12,1984-02-13T07:00:00Z,-37.376,140.174,1268.6,1984-02-13T19:00:00Z,-36.7217,142.1729,1000,862.8,293.1,280.9,0,1184.5,84.1,6.4,6.4,63.1,563.4,3
