run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1990-09-23_loc_SWANHILL,1,0,1990-09-22T19:00:00Z,-35.496,143.563,1000,1990-09-22T19:00:00Z,-35.496,143.5631,1000,894.2,291.8,282.6,0,255.1,20.3,1.7,1.7,121,0,1
date_1990-09-23_loc_SWANHILL,1,-1,1990-09-22T18:00:00Z,-35.38,143.596,1038.5,1990-09-22T19:00:00Z,-35.496,143.5631,1000,889.9,292.1,282.5,0,250,18.8,1.5,1.5,121,0,1
date_1990-09-23_loc_SWANHILL,1,-2,1990-09-22T17:00:00Z,-35.275,143.624,1078.8,1990-09-22T19:00:00Z,-35.496,143.5631,1000,886.1,292.3,282.4,0,251.1,17.7,1.4,1.4,114.9,0,1
date_1990-09-23_loc_SWANHILL,1,-3,1990-09-22T16:00:00Z,-35.188,143.66,1120.9,1990-09-22T19:00:00Z,-35.496,143.5631,1000,882,292.6,282.2,0,251.5,16.5,1.3,1.3,115.1,0,1
date_1990-09-23_loc_SWANHILL,1,-4,1990-09-22T15:00:00Z,-35.116,143.704,1165.3,1990-09-22T19:00:00Z,-35.496,143.5631,1000,877.7,292.8,282,0,251.5,15.2,1.2,1.2,116.2,0,1
date_1990-09-23_loc_SWANHILL,1,-5,1990-09-22T14:00:00Z,-35.058,143.756,1212.3,1990-09-22T19:00:00Z,-35.496,143.5631,1000,873.1,292.9,281.8,0,251,13.7,1.1,1.1,118.2,0,1
date_1990-09-23_loc_SWANHILL,1,-6,1990-09-22T13:00:00Z,-35.011,143.814,1262.5,1990-09-22T19:00:00Z,-35.496,143.5631,1000,868.2,293.1,281.5,0,250.3,12,0.9,0.9,121,0,1
date_1990-09-23_loc_SWANHILL,1,-7,1990-09-22T12:00:00Z,-34.976,143.877,1316.1,1990-09-22T19:00:00Z,-35.496,143.5631,1000,862.8,293.3,281.1,0,250,10.6,0.8,0.8,124.6,0,1
date_1990-09-23_loc_SWANHILL,1,-8,1990-09-22T11:00:00Z,-34.954,143.93,1371.1,1990-09-22T19:00:00Z,-35.496,143.5631,1000,856,293.3,280.5,0,423.9,10.3,0.8,0.8,132.4,0,1
date_1990-09-23_loc_SWANHILL,1,-9,1990-09-22T10:00:00Z,-34.946,143.96,1426.1,1990-09-22T19:00:00Z,-35.496,143.5631,1000,849.6,293.3,279.9,0,597.7,10.1,0.7,0.7,134.2,0,1
date_1990-09-23_loc_SWANHILL,1,-10,1990-09-22T09:00:00Z,-34.952,143.967,1480.9,1990-09-22T19:00:00Z,-35.496,143.5631,1000,843.5,293.2,279.2,0,771.5,10.1,0.7,0.7,134.7,0,1
date_1990-09-23_loc_SWANHILL,1,-11,1990-09-22T08:00:00Z,-34.969,143.952,1535.7,1990-09-22T19:00:00Z,-35.496,143.5631,1000,837.7,293.1,278.6,0,945.3,10.1,0.7,0.7,134.2,58.8,1
date_1990-09-23_loc_SWANHILL,1,-12,1990-09-22T07:00:00Z,-34.998,143.915,1590.7,1990-09-22T19:00:00Z,-35.496,143.5631,1000,832,293,278,0,1119.3,10.3,0.7,0.7,132.5,290.4,1
