run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1981-11-16_loc_Yanakie,1,0,1981-11-15T19:00:00Z,-38.837,146.229,1000,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,879.3,281.6,271.4,0.3,1380.2,92.5,3.5,3.5,188.4,1.8,14
date_1981-11-16_loc_Yanakie,1,-1,1981-11-15T18:00:00Z,-39.232,146.183,1000.9,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,883,281.1,271.2,0.3,1533.4,95.8,3.6,3.6,150,0,14
date_1981-11-16_loc_Yanakie,1,-2,1981-11-15T17:00:00Z,-39.628,146.138,998,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,887.5,281.2,271.8,0.1,1570.4,94.5,3.7,3.7,109.5,0,14
date_1981-11-16_loc_Yanakie,1,-3,1981-11-15T16:00:00Z,-40.018,146.091,989.3,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,892.7,281.2,272.2,0.1,1577.4,93.2,3.7,3.7,74.5,0,14
date_1981-11-16_loc_Yanakie,1,-4,1981-11-15T15:00:00Z,-40.401,146.042,976.2,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,893.9,281.3,272.4,0.1,1487.7,90.2,3.6,3.7,82.3,0,14
date_1981-11-16_loc_Yanakie,1,-5,1981-11-15T14:00:00Z,-40.774,145.991,963.2,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,894.8,281.3,272.5,0.1,1410.1,88.2,3.6,3.6,89.8,0,14
date_1981-11-16_loc_Yanakie,1,-6,1981-11-15T13:00:00Z,-41.138,145.937,950.6,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,895.6,281.3,272.6,0.1,1345.5,87.2,3.6,3.6,97.1,0,14
date_1981-11-16_loc_Yanakie,1,-7,1981-11-15T12:00:00Z,-41.492,145.882,938.5,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,896.5,281.2,272.6,0.1,1294.6,87.2,3.6,3.6,104.1,0,14
date_1981-11-16_loc_Yanakie,1,-8,1981-11-15T11:00:00Z,-41.841,145.815,928.6,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,896.5,281.4,272.8,0,1229.3,85.2,3.5,3.5,118,0,14
date_1981-11-16_loc_Yanakie,1,-9,1981-11-15T10:00:00Z,-42.192,145.73,923.4,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,895.8,281.5,272.8,0,1169,83.3,3.4,3.5,126,0,14
date_1981-11-16_loc_Yanakie,1,-10,1981-11-15T09:00:00Z,-42.548,145.629,923.6,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,894.8,281.5,272.7,0,1111,81.6,3.4,3.4,131.4,21.8,14
date_1981-11-16_loc_Yanakie,1,-11,1981-11-15T08:00:00Z,-42.909,145.506,930,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,894.7,281.5,272.7,0,1063.5,80.8,3.3,3.3,120,123.3,14
date_1981-11-16_loc_Yanakie,1,-12,1981-11-15T07:00:00Z,-43.276,145.356,942.5,1981-11-15T19:00:00Z,-38.836745828938,146.228722703372,1000,893.9,281.4,272.5,0,1053.5,80.9,3.3,3.3,108.6,223.6,14
