run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1990-09-07_loc_SWANHILL,1,0,1990-09-06T19:00:00Z,-35.496,143.563,1000,1990-09-06T19:00:00Z,-35.496,143.5631,1000,895.4,286.5,277.6,0,338.5,78.3,4.6,4.6,114.9,0,1
date_1990-09-07_loc_SWANHILL,1,-1,1990-09-06T18:00:00Z,-35.561,143.39,993,1990-09-06T19:00:00Z,-35.496,143.5631,1000,896.7,286.5,277.7,0,250,77.9,4.6,4.6,105.5,0,1
date_1990-09-07_loc_SWANHILL,1,-2,1990-09-06T17:00:00Z,-35.624,143.217,983.7,1990-09-06T19:00:00Z,-35.496,143.5631,1000,899.3,286.6,278,0,260.3,77.7,4.6,4.7,96.6,0,1
date_1990-09-07_loc_SWANHILL,1,-3,1990-09-06T16:00:00Z,-35.688,143.046,975.1,1990-09-06T19:00:00Z,-35.496,143.5631,1000,901.5,286.7,278.3,0,269.2,77.5,4.7,4.7,87.3,0,1
date_1990-09-07_loc_SWANHILL,1,-4,1990-09-06T15:00:00Z,-35.754,142.876,967.4,1990-09-06T19:00:00Z,-35.496,143.5631,1000,903.5,286.8,278.6,0,277,77.2,4.8,4.8,78,0,1
date_1990-09-07_loc_SWANHILL,1,-5,1990-09-06T14:00:00Z,-35.824,142.704,961,1990-09-06T19:00:00Z,-35.496,143.5631,1000,905.5,286.9,278.9,0,284.1,76.8,4.8,4.9,68.7,0,1
date_1990-09-07_loc_SWANHILL,1,-6,1990-09-06T13:00:00Z,-35.898,142.528,956.2,1990-09-06T19:00:00Z,-35.496,143.5631,1000,907.2,287,279.1,0,290.7,76.5,4.9,4.9,59.3,0,1
date_1990-09-07_loc_SWANHILL,1,-7,1990-09-06T12:00:00Z,-35.975,142.347,953,1990-09-06T19:00:00Z,-35.496,143.5631,1000,907.7,287.2,279.3,0,302.1,76.6,4.9,5,60.4,0,1
date_1990-09-07_loc_SWANHILL,1,-8,1990-09-06T11:00:00Z,-36.052,142.164,951.4,1990-09-06T19:00:00Z,-35.496,143.5631,1000,907.2,287.2,279.3,0,471.3,77.6,5,5,59.1,0,1
date_1990-09-07_loc_SWANHILL,1,-9,1990-09-06T10:00:00Z,-36.123,141.978,950.5,1990-09-06T19:00:00Z,-35.496,143.5631,1000,906.8,287.2,279.2,0,639,78.8,5.1,5.1,62.2,0,1
date_1990-09-07_loc_SWANHILL,1,-10,1990-09-06T09:00:00Z,-36.191,141.788,950.4,1990-09-06T19:00:00Z,-35.496,143.5631,1000,906.2,287.1,279.2,0,805.2,80,5.1,5.2,64.8,0,1
date_1990-09-07_loc_SWANHILL,1,-11,1990-09-06T08:00:00Z,-36.256,141.596,951.3,1990-09-06T19:00:00Z,-35.496,143.5631,1000,905.6,287.1,279.1,0,970.1,81.3,5.2,5.2,66.9,46.5,1
date_1990-09-07_loc_SWANHILL,1,-12,1990-09-06T07:00:00Z,-36.318,141.399,953.4,1990-09-06T19:00:00Z,-35.496,143.5631,1000,904.9,287.1,279,0,1133.8,82.6,5.2,5.3,68.5,271.2,1
