run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1980-11-15_loc_HAMILTON,1,0,1980-11-14T19:00:00Z,-37.822,142.067,1000,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,898.9,294.6,285.7,0,280.3,32.4,3.2,3.3,69.8,0,4
date_1980-11-15_loc_HAMILTON,1,-1,1980-11-14T18:00:00Z,-37.81,142.059,1043.3,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,894.4,295.1,285.8,0,266.7,29.9,3,3,70,0,4
date_1980-11-15_loc_HAMILTON,1,-2,1980-11-14T17:00:00Z,-37.81,142.046,1089.7,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,889.3,295.4,285.7,0,282.7,28.8,2.9,2.9,73.7,0,4
date_1980-11-15_loc_HAMILTON,1,-3,1980-11-14T16:00:00Z,-37.824,142.022,1138.4,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,884.4,295.7,285.5,0,298.8,27.7,2.8,2.8,72.7,0,4
date_1980-11-15_loc_HAMILTON,1,-4,1980-11-14T15:00:00Z,-37.854,141.988,1189.5,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,879.3,296,285.3,0,314.7,26.5,2.6,2.6,71,0,4
date_1980-11-15_loc_HAMILTON,1,-5,1980-11-14T14:00:00Z,-37.901,141.945,1243.4,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,874.2,296.1,284.9,0,329.8,25.1,2.5,2.5,68.5,0,4
date_1980-11-15_loc_HAMILTON,1,-6,1980-11-14T13:00:00Z,-37.965,141.893,1300.5,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,868.9,296.2,284.6,0,343.7,23.6,2.3,2.3,65.3,0,4
date_1980-11-15_loc_HAMILTON,1,-7,1980-11-14T12:00:00Z,-38.05,141.832,1360.8,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,862.8,296.2,283.9,0,356.1,22.9,2.1,2.1,61.2,0,4
date_1980-11-15_loc_HAMILTON,1,-8,1980-11-14T11:00:00Z,-38.149,141.747,1423.7,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,856.4,296.5,283.6,0,402.3,22,2,2,54.8,0,4
date_1980-11-15_loc_HAMILTON,1,-9,1980-11-14T10:00:00Z,-38.253,141.622,1488.5,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,850,296.7,283.2,0,436.3,21,1.9,1.9,49.2,0,4
date_1980-11-15_loc_HAMILTON,1,-10,1980-11-14T09:00:00Z,-38.361,141.459,1555.5,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,843.6,297,282.9,0,457.3,19.7,1.7,1.7,42.9,33.5,4
date_1980-11-15_loc_HAMILTON,1,-11,1980-11-14T08:00:00Z,-38.469,141.259,1624.7,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,837.1,297.2,282.4,0,466,18.3,1.6,1.6,36,142.3,4
date_1980-11-15_loc_HAMILTON,1,-12,1980-11-14T07:00:00Z,-38.576,141.022,1695.8,1980-11-14T19:00:00Z,-37.8216,142.0668,1000,830.6,297.4,282,0,463.5,16.8,1.4,1.4,28.8,248.6,4
