run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1982-04-07_loc_HORSHAM,1,0,1982-04-06T19:00:00Z,-36.722,142.173,1000,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,897.2,292.9,283.9,0,285.8,68.9,6.1,6.2,77,0,3
date_1982-04-07_loc_HORSHAM,1,-1,1982-04-06T18:00:00Z,-36.89,141.946,1008.7,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,896,292.8,283.7,0,272.5,68.6,6,6.1,79.1,0,3
date_1982-04-07_loc_HORSHAM,1,-2,1982-04-06T17:00:00Z,-37.052,141.698,1021,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,894.9,292.7,283.5,0,297.3,69.3,6,6.1,78.9,0,3
date_1982-04-07_loc_HORSHAM,1,-3,1982-04-06T16:00:00Z,-37.208,141.442,1037.3,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,893.5,292.6,283.3,0,332.7,70,6,6.1,77.7,0,3
date_1982-04-07_loc_HORSHAM,1,-4,1982-04-06T15:00:00Z,-37.355,141.182,1058.3,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,891.7,292.5,283,0,379.4,70.8,6,6,74.9,0,3
date_1982-04-07_loc_HORSHAM,1,-5,1982-04-06T14:00:00Z,-37.493,140.919,1084.3,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,889.6,292.4,282.7,0,437.5,71.6,5.9,6,70.6,0,3
date_1982-04-07_loc_HORSHAM,1,-6,1982-04-06T13:00:00Z,-37.62,140.654,1115.3,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,887.2,292.4,282.5,0,503.7,72.3,5.9,6,62.5,0,3
date_1982-04-07_loc_HORSHAM,1,-7,1982-04-06T12:00:00Z,-37.734,140.39,1150.7,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,884.3,292.4,282.3,0,575.3,72.9,5.9,6,54.8,0,3
date_1982-04-07_loc_HORSHAM,1,-8,1982-04-06T11:00:00Z,-37.834,140.116,1185.6,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,881,292.5,282.1,0,659.9,72.9,5.9,5.9,44.4,0,3
date_1982-04-07_loc_HORSHAM,1,-9,1982-04-06T10:00:00Z,-37.919,139.825,1214,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,878.7,292.6,282,0,707.6,73.1,5.8,5.9,37.7,0,3
date_1982-04-07_loc_HORSHAM,1,-10,1982-04-06T09:00:00Z,-37.987,139.519,1235.3,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,877.2,292.6,281.9,0,728.1,73.2,5.8,5.9,31.7,0,3
date_1982-04-07_loc_HORSHAM,1,-11,1982-04-06T08:00:00Z,-38.042,139.2,1249.6,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,876.3,292.6,281.8,0,737.4,73.4,5.8,5.9,26.4,97.6,3
date_1982-04-07_loc_HORSHAM,1,-12,1982-04-06T07:00:00Z,-38.086,138.872,1257.1,1982-04-06T19:00:00Z,-36.7217,142.1729,1000,876.1,292.6,281.7,0,736.1,73.7,5.8,5.9,21.5,315.3,3
