run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux
date_1980-11-19_loc_Yanakie,1,0,1980-11-18T19:00:00Z,-38.837,146.229,50,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,977.9,285.2,283.4,0.3,1060,68.6,5.4,5.5,190.1,11
date_1980-11-19_loc_Yanakie,1,-1,1980-11-18T18:00:00Z,-38.874,145.576,49.2,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,979.3,284.6,282.9,0.3,1169.1,70,5.3,5.4,174.4,0
date_1980-11-19_loc_Yanakie,1,-2,1980-11-18T17:00:00Z,-38.882,144.907,48.1,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,981.4,284.4,282.8,0,1152.2,71.4,5.4,5.5,146.8,0
date_1980-11-19_loc_Yanakie,1,-3,1980-11-18T16:00:00Z,-38.886,144.236,45.1,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,984.8,284.2,282.9,0,987.5,73.9,5.6,5.7,117.3,0
date_1980-11-19_loc_Yanakie,1,-4,1980-11-18T15:00:00Z,-38.895,143.559,40.1,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,988.8,283.7,282.8,0,842.6,77,5.8,5.8,87.3,0
date_1980-11-19_loc_Yanakie,1,-5,1980-11-18T14:00:00Z,-38.897,142.874,34.7,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,992.9,282.9,282.3,0,718.6,80.7,5.8,5.9,57.4,0
date_1980-11-19_loc_Yanakie,1,-6,1980-11-18T13:00:00Z,-38.885,142.182,30.4,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,995.8,282.3,281.9,0,681.4,83.4,5.9,5.9,38.6,0
date_1980-11-19_loc_Yanakie,1,-7,1980-11-18T12:00:00Z,-38.868,141.482,27.1,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,996.8,282.1,281.8,0,754.8,83.6,5.8,5.9,32.6,0
date_1980-11-19_loc_Yanakie,1,-8,1980-11-18T11:00:00Z,-38.854,140.789,23.3,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,998,282.9,282.7,0.2,909.1,80.8,6,6,18.7,0
date_1980-11-19_loc_Yanakie,1,-9,1980-11-18T10:00:00Z,-38.833,140.113,19.2,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,999.5,283.4,283.3,0.2,1027.2,79.6,6.1,6.2,5.8,0
date_1980-11-19_loc_Yanakie,1,-10,1980-11-18T09:00:00Z,-38.8,139.452,16.3,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,1000.2,283.9,283.9,0.2,1062,79.7,6.4,6.4,4,113.4
date_1980-11-19_loc_Yanakie,1,-11,1980-11-18T08:00:00Z,-38.764,138.802,15.9,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,1000,284.4,284.4,0.2,1111.4,79.4,6.6,6.6,4.1,334.5
date_1980-11-19_loc_Yanakie,1,-12,1980-11-18T07:00:00Z,-38.731,138.156,18.6,1980-11-18T19:00:00Z,-38.836745828938,146.228722703372,50,999.2,284.7,284.7,0.2,1190,78.8,6.6,6.7,3.8,547.7
