run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1983-01-28_loc_Maffra,1,0,1983-01-27T19:00:00Z,-37.972,146.985,1000,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,877.6,294.4,283.6,0,354.3,66.7,5.9,6,298.4,0,5
date_1983-01-28_loc_Maffra,1,-1,1983-01-27T18:00:00Z,-38,146.685,1030.5,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,875.6,294.3,283.3,0,309.7,69.7,6.1,6.2,283.5,0,5
date_1983-01-28_loc_Maffra,1,-2,1983-01-27T17:00:00Z,-38.04,146.373,1059.8,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,873.9,294.6,283.4,0,317.9,68.6,6.1,6.1,267.1,0,5
date_1983-01-28_loc_Maffra,1,-3,1983-01-27T16:00:00Z,-38.087,146.056,1086,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,872.7,294.8,283.5,0,324.8,68.1,6.1,6.1,250.8,0,5
date_1983-01-28_loc_Maffra,1,-4,1983-01-27T15:00:00Z,-38.14,145.733,1109.3,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,871.9,295,283.6,0,329.9,68,6.1,6.2,234.4,0,5
date_1983-01-28_loc_Maffra,1,-5,1983-01-27T14:00:00Z,-38.196,145.403,1129.8,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,871.4,295.1,283.7,0,333,68.6,6.2,6.3,218.1,0,5
date_1983-01-28_loc_Maffra,1,-6,1983-01-27T13:00:00Z,-38.255,145.067,1147.5,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,871.1,295.2,283.8,0,334.2,69.7,6.3,6.4,202.2,0,5
date_1983-01-28_loc_Maffra,1,-7,1983-01-27T12:00:00Z,-38.315,144.725,1163,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,871.7,295.2,283.8,0,338.6,71.1,6.5,6.5,180.7,0,5
date_1983-01-28_loc_Maffra,1,-8,1983-01-27T11:00:00Z,-38.373,144.374,1176.8,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,872.6,294.9,283.6,0,410.6,70.9,6.4,6.4,162.9,0,5
date_1983-01-28_loc_Maffra,1,-9,1983-01-27T10:00:00Z,-38.429,144.01,1189.6,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,873.5,294.6,283.4,0,487.5,70.9,6.3,6.3,140,0,5
date_1983-01-28_loc_Maffra,1,-10,1983-01-27T09:00:00Z,-38.483,143.633,1200.1,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,874.6,294.4,283.3,0,568.4,70.8,6.2,6.3,117.1,140.6,5
date_1983-01-28_loc_Maffra,1,-11,1983-01-27T08:00:00Z,-38.536,143.241,1207.7,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,876.1,294.2,283.3,0,652.2,70.9,6.2,6.2,94.2,360.1,5
date_1983-01-28_loc_Maffra,1,-12,1983-01-27T07:00:00Z,-38.587,142.832,1211.2,1983-01-27T19:00:00Z,-37.9721,146.98525,1000,877.9,294,283.2,0,738,71,6.2,6.2,71.2,569.3,5
