run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1984-04-03_loc_HORSHAM,1,0,1984-04-02T19:00:00Z,-36.722,142.173,1000,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,899.3,295.1,286.3,0,316.7,45,4.7,4.7,81,0,3
date_1984-04-03_loc_HORSHAM,1,-1,1984-04-02T18:00:00Z,-36.793,141.812,968.6,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,902.4,295,286.5,0,277.6,43.7,4.6,4.6,79.6,0,3
date_1984-04-03_loc_HORSHAM,1,-2,1984-04-02T17:00:00Z,-36.857,141.457,940.6,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,906.8,294.5,286.4,0,278.6,45.8,4.7,4.8,76.2,0,3
date_1984-04-03_loc_HORSHAM,1,-3,1984-04-02T16:00:00Z,-36.916,141.126,919.9,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,909.5,294.1,286.2,0,278.4,47,4.8,4.8,73.6,0,3
date_1984-04-03_loc_HORSHAM,1,-4,1984-04-02T15:00:00Z,-36.962,140.814,905.6,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,911.5,293.8,286.2,0,277.7,47.4,4.8,4.9,70.6,0,3
date_1984-04-03_loc_HORSHAM,1,-5,1984-04-02T14:00:00Z,-36.989,140.518,897,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,913,293.7,286.1,0,277,47.2,4.8,4.8,67.5,0,3
date_1984-04-03_loc_HORSHAM,1,-6,1984-04-02T13:00:00Z,-36.992,140.234,893.6,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,913.8,293.6,286.1,0,276.9,46.3,4.7,4.7,64.6,0,3
date_1984-04-03_loc_HORSHAM,1,-7,1984-04-02T12:00:00Z,-36.97,139.96,895,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,914.1,293.6,286.2,0,280,44.9,4.5,4.6,62.3,0,3
date_1984-04-03_loc_HORSHAM,1,-8,1984-04-02T11:00:00Z,-36.938,139.7,899.8,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,913.8,293.5,286,0,411.2,45.9,4.6,4.6,62.4,0,3
date_1984-04-03_loc_HORSHAM,1,-9,1984-04-02T10:00:00Z,-36.913,139.458,906.4,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,913.4,293.4,285.8,0,535.7,46.9,4.7,4.7,59.5,0,3
date_1984-04-03_loc_HORSHAM,1,-10,1984-04-02T09:00:00Z,-36.893,139.233,914.2,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,912.9,293.2,285.6,0,653.9,48,4.7,4.7,56.7,0,3
date_1984-04-03_loc_HORSHAM,1,-11,1984-04-02T08:00:00Z,-36.874,139.026,922.5,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,912.4,293,285.4,0,766.6,49.1,4.7,4.8,54.3,123.2,3
date_1984-04-03_loc_HORSHAM,1,-12,1984-04-02T07:00:00Z,-36.856,138.837,930.6,1984-04-02T19:00:00Z,-36.7217,142.1729,1000,911.9,292.8,285.2,0,874.4,50.1,4.8,4.8,52.1,342.8,3
