run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1987-10-08_loc_Newholme,1,0,1987-10-07T19:00:00Z,-30.427,151.659,1000,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,854.2,300.1,286.9,0,311.1,35.3,4,4,410.4,0,1
date_1987-10-08_loc_Newholme,1,-1,1987-10-07T18:00:00Z,-30.41,151.422,991.1,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,854.4,300.2,287,0,250,33.7,3.9,3.9,416.4,0,1
date_1987-10-08_loc_Newholme,1,-2,1987-10-07T17:00:00Z,-30.403,151.186,981.3,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,854.6,300.6,287.4,0,250,32.8,3.9,3.9,420.6,0,1
date_1987-10-08_loc_Newholme,1,-3,1987-10-07T16:00:00Z,-30.403,150.92,965.3,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,856,301,287.9,0,250,31.7,3.8,3.9,425,0,1
date_1987-10-08_loc_Newholme,1,-4,1987-10-07T15:00:00Z,-30.408,150.626,943,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,858.1,301.4,288.4,0,250,30.6,3.8,3.9,429.8,0,1
date_1987-10-08_loc_Newholme,1,-5,1987-10-07T14:00:00Z,-30.419,150.302,914,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,860.9,301.7,289.1,0,250,29.5,3.8,3.8,435.3,0,1
date_1987-10-08_loc_Newholme,1,-6,1987-10-07T13:00:00Z,-30.436,149.947,878.4,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,864.6,302,289.7,0,250,28.4,3.8,3.8,435.2,0,1
date_1987-10-08_loc_Newholme,1,-7,1987-10-07T12:00:00Z,-30.462,149.565,838.9,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,873,301.9,290.4,0,250,28,3.9,3.9,395.8,0,1
date_1987-10-08_loc_Newholme,1,-8,1987-10-07T11:00:00Z,-30.5,149.193,798.4,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,880.7,301.4,290.7,0,477.7,28.2,4,4,365.1,0,1
date_1987-10-08_loc_Newholme,1,-9,1987-10-07T10:00:00Z,-30.546,148.855,760,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,887.6,301.1,291,0,703.6,28.3,4,4.1,331.1,0,1
date_1987-10-08_loc_Newholme,1,-10,1987-10-07T09:00:00Z,-30.6,148.544,723.5,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,894,300.8,291.3,0,926.9,28.3,4.1,4.1,300.7,0,1
date_1987-10-08_loc_Newholme,1,-11,1987-10-07T08:00:00Z,-30.658,148.255,689,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,900.1,300.7,291.8,0,1147.3,28,4.1,4.2,273.3,28.1,1
date_1987-10-08_loc_Newholme,1,-12,1987-10-07T07:00:00Z,-30.72,147.98,656.5,1987-10-07T19:00:00Z,-30.4269444,151.65861111111099,1000,905.8,300.7,292.3,0,1364.3,27.6,4.2,4.2,248.1,277.8,1
