run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,timespan
date_1983-12-22_loc_BALLARAT,1,0,1983-12-21T19:00:00Z,-37.562,143.851,1000,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,884.1,297.2,286.8,0,319,31.4,3.4,3.5,177.6,0,3
date_1983-12-22_loc_BALLARAT,1,-1,1983-12-21T18:00:00Z,-37.627,143.603,1007.9,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,885.3,296.7,286.5,0,269.2,33.4,3.6,3.6,158.4,0,3
date_1983-12-22_loc_BALLARAT,1,-2,1983-12-21T17:00:00Z,-37.699,143.357,1019.1,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,886.2,296.4,286.3,0,300.5,34.5,3.6,3.7,143.2,0,3
date_1983-12-22_loc_BALLARAT,1,-3,1983-12-21T16:00:00Z,-37.778,143.107,1034.5,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,886.6,296.1,286.1,0,331.6,35.2,3.7,3.7,123.2,0,3
date_1983-12-22_loc_BALLARAT,1,-4,1983-12-21T15:00:00Z,-37.864,142.853,1054.3,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,886.5,295.9,285.8,0,362.2,35.5,3.6,3.6,103.2,0,3
date_1983-12-22_loc_BALLARAT,1,-5,1983-12-21T14:00:00Z,-37.954,142.595,1078.6,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,886,295.7,285.6,0,391.8,35.2,3.6,3.6,83.4,0,3
date_1983-12-22_loc_BALLARAT,1,-6,1983-12-21T13:00:00Z,-38.043,142.332,1107.2,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,884.2,295.7,285.4,0,413.8,34.8,3.5,3.5,71.8,0,3
date_1983-12-22_loc_BALLARAT,1,-7,1983-12-21T12:00:00Z,-38.128,142.062,1140.2,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,881.5,295.7,285.2,0,427.9,33.9,3.3,3.4,64.8,0,3
date_1983-12-22_loc_BALLARAT,1,-8,1983-12-21T11:00:00Z,-38.204,141.784,1177.4,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,878.5,295.9,285.1,0,489.4,32.6,3.2,3.2,53.4,0,3
date_1983-12-22_loc_BALLARAT,1,-9,1983-12-21T10:00:00Z,-38.274,141.496,1218.1,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,875.1,296,284.9,0,546,31,3,3,47.5,0,3
date_1983-12-22_loc_BALLARAT,1,-10,1983-12-21T09:00:00Z,-38.339,141.198,1263.1,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,871.4,296.1,284.6,0,599.6,29.2,2.8,2.8,41.6,181.1,3
date_1983-12-22_loc_BALLARAT,1,-11,1983-12-21T08:00:00Z,-38.401,140.888,1312.9,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,867.1,296.1,284.3,0,651.9,27.4,2.6,2.6,35.6,392.9,3
date_1983-12-22_loc_BALLARAT,1,-12,1983-12-21T07:00:00Z,-38.464,140.565,1367.8,1983-12-21T19:00:00Z,-37.5619,143.8508,1000,861.9,296.1,283.7,0,704.7,26.7,2.4,2.4,29.5,596,3
