run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux
date_1980-10-24_loc_Yanakie,1,0,1980-10-23T19:00:00Z,-38.837,146.229,50,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,990.3,283.1,282.3,0,789.8,80.5,5.8,5.9,178.9,0
date_1980-10-24_loc_Yanakie,1,-1,1980-10-23T18:00:00Z,-39.155,146.091,52,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,993.6,282.9,282.4,0,881.6,78.2,5.7,5.7,147.7,0
date_1980-10-24_loc_Yanakie,1,-2,1980-10-23T17:00:00Z,-39.494,145.952,52.7,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,996.6,283.2,283,0,984.2,77.6,5.8,5.9,117.3,0
date_1980-10-24_loc_Yanakie,1,-3,1980-10-23T16:00:00Z,-39.849,145.825,48.4,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,1000.4,283.4,283.4,0,1079,77.6,6,6.1,83.6,0
date_1980-10-24_loc_Yanakie,1,-4,1980-10-23T15:00:00Z,-40.222,145.703,40,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,1002.1,283.4,283.5,0,1124.2,78,6.1,6.1,74.5,0
date_1980-10-24_loc_Yanakie,1,-5,1980-10-23T14:00:00Z,-40.606,145.577,30.5,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,1002.2,283.2,283.4,0,1143.3,78.3,6,6.1,82.6,0
date_1980-10-24_loc_Yanakie,1,-6,1980-10-23T13:00:00Z,-41.003,145.444,21.9,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,1002.3,283,283.1,0,1168.4,78.4,5.9,6,91,0
date_1980-10-24_loc_Yanakie,1,-7,1980-10-23T12:00:00Z,-41.416,145.309,14.6,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,1002.5,282.7,282.9,0,1199.1,78.2,5.8,5.9,100,0
date_1980-10-24_loc_Yanakie,1,-8,1980-10-23T11:00:00Z,-41.833,145.183,9.6,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,1001.3,282.8,282.9,0,1118.3,77.5,5.8,5.8,102.3,0
date_1980-10-24_loc_Yanakie,1,-9,1980-10-23T10:00:00Z,-42.25,145.078,6.6,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,999.3,282.8,282.7,0,1041.1,77.9,5.8,5.8,109.5,0
date_1980-10-24_loc_Yanakie,1,-10,1980-10-23T09:00:00Z,-42.669,144.994,4.6,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,998.3,282.7,282.6,0,971.6,79.7,5.8,5.9,109.2,0
date_1980-10-24_loc_Yanakie,1,-11,1980-10-23T08:00:00Z,-43.079,144.908,3.7,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,998.9,282.7,282.6,0,911.7,82.1,6,6.1,96.2,162.5
date_1980-10-24_loc_Yanakie,1,-12,1980-10-23T07:00:00Z,-43.476,144.805,4,1980-10-23T19:00:00Z,-38.836745828938,146.228722703372,50,999.5,282.6,282.5,0,874,83.6,6.1,6.2,83.3,367.5
