lat,lon,loc,date,timespan,count,...7,daily_count,season,season_year,mean_seasonal_daily_count,lifecycle_duration
-37.9721,146.98525,Maffra,1980-11-13T00:00:00Z,3,4672,0,1557.3333333333333,Spring,1980,155.14583333333334,82.70833333333334
-37.9721,146.98525,Maffra,1980-11-17T00:00:00Z,4,2888,0,722,Spring,1980,155.14583333333334,85.33333333333334
-37.9721,146.98525,Maffra,1980-11-20T00:00:00Z,3,1209,0,403,Spring,1980,155.14583333333334,84.66666666666666
-37.9721,146.98525,Maffra,1981-01-15T00:00:00Z,3,565,0,188.33333333333334,Summer,1981,20.741176470588233,73.29166666666667
-37.9721,146.98525,Maffra,1981-01-19T00:00:00Z,4,203,0,50.75,Summer,1981,20.741176470588233,74.08333333333333
-37.9721,146.98525,Maffra,1981-12-03T00:00:00Z,3,33,0,11,Spring,1981,5.12892156862745,72.66666666666667
-37.9721,146.98525,Maffra,1981-12-07T00:00:00Z,4,68,0,17,Spring,1981,5.12892156862745,71.33333333333334
-37.9721,146.98525,Maffra,1981-12-14T00:00:00Z,4,59,0,14.75,Spring,1981,5.12892156862745,68.70833333333333
-37.9721,146.98525,Maffra,1981-12-21T00:00:00Z,4,65,0,16.25,Spring,1981,5.12892156862745,67
-37.9721,146.98525,Maffra,1981-12-24T00:00:00Z,3,71,0,23.666666666666668,Spring,1981,5.12892156862745,65.875
-37.9721,146.98525,Maffra,1981-12-31T00:00:00Z,2,33,0,16.5,Spring,1981,5.12892156862745,65.58333333333333
-37.9721,146.98525,Maffra,1982-01-04T00:00:00Z,4,60,0,15,Summer,1982,3.908333333333333,72.91666666666667
-37.9721,146.98525,Maffra,1982-01-07T00:00:00Z,3,65,0,21.666666666666668,Summer,1982,3.908333333333333,72.95833333333333
-37.9721,146.98525,Maffra,1982-10-28T00:00:00Z,3,31,0,10.333333333333334,Spring,1982,3.721428571428571,83.45833333333333
-37.9721,146.98525,Maffra,1982-11-08T00:00:00Z,4,37,0,9.25,Spring,1982,3.721428571428571,78.25
-37.9721,146.98525,Maffra,1982-11-15T00:00:00Z,4,40,0,10,Spring,1982,3.721428571428571,77.375
-37.9721,146.98525,Maffra,1982-11-25T00:00:00Z,3,48,0,16,Spring,1982,3.721428571428571,76.45833333333333
-37.9721,146.98525,Maffra,1982-12-29T00:00:00Z,6,65,0,10.833333333333334,Spring,1982,3.721428571428571,71.83333333333334
-37.9721,146.98525,Maffra,1982-12-30T00:00:00Z,1,15,0,15,Spring,1982,3.721428571428571,73.29166666666667
-37.9721,146.98525,Maffra,1983-01-24T00:00:00Z,4,60,0,15,Summer,1983,4.147108843537415,75.66666666666667
-37.9721,146.98525,Maffra,1983-01-27T00:00:00Z,3,36,0,12,Summer,1983,4.147108843537415,77.58333333333333
-37.9721,146.98525,Maffra,1983-02-01T00:00:00Z,5,61,0,12.2,Summer,1983,4.147108843537415,82.33333333333334
-36.7217,142.1729,Horsham,1980-10-16T00:00:00Z,3,203,0,67.66666666666667,Spring,1980,25.887254901960784,90.5
-36.7217,142.1729,Horsham,1980-10-20T00:00:00Z,4,535,0,133.75,Spring,1980,25.887254901960784,89.58333333333333
-36.7217,142.1729,Horsham,1980-10-23T00:00:00Z,3,503,0,167.66666666666666,Spring,1980,25.887254901960784,89.95833333333333
-36.7217,142.1729,Horsham,1980-10-27T00:00:00Z,4,208,0,52,Spring,1980,25.887254901960784,87.875
-36.7217,142.1729,Horsham,1980-12-11T00:00:00Z,3,272,0,90.66666666666667,Spring,1980,25.887254901960784,78.54166666666667
-36.7217,142.1729,Horsham,1981-01-08T00:00:00Z,1,54,0,54,Summer,1981,22.896491228070175,77.54166666666666
-36.7217,142.1729,Horsham,1981-01-15T00:00:00Z,3,182,0,60.666666666666664,Summer,1981,22.896491228070175,77.625
-36.7217,142.1729,Horsham,1981-03-08T00:00:00Z,10,150,0,15,Autumn,1981,6.389166666666666,197.375
-36.7217,142.1729,Horsham,1981-04-06T00:00:00Z,4,65,0,16.25,Autumn,1981,6.389166666666666,214.58333333333334
-36.7217,142.1729,Horsham,1981-04-20T00:00:00Z,4,86,0,21.5,Autumn,1981,6.389166666666666,216.66666666666666
-36.7217,142.1729,Horsham,1981-09-21T00:00:00Z,4,108,0,27,Spring,1981,11.214285714285714,104.5
-36.7217,142.1729,Horsham,1981-10-26T00:00:00Z,7,178,0,25.428571428571427,Spring,1981,11.214285714285714,82.45833333333333
-36.7217,142.1729,Horsham,1981-11-09T00:00:00Z,4,260,0,65,Spring,1981,11.214285714285714,79.83333333333333
-36.7217,142.1729,Horsham,1981-12-14T00:00:00Z,4,200,0,50,Spring,1981,11.214285714285714,71.91666666666667
-36.7217,142.1729,Horsham,1981-12-28T00:00:00Z,4,114,0,28.5,Spring,1981,11.214285714285714,70.75
-36.7217,142.1729,Horsham,1981-12-31T00:00:00Z,3,132,0,44,Spring,1981,11.214285714285714,73.41666666666667
-36.7217,142.1729,Horsham,1982-01-21T00:00:00Z,3,132,0,44,Summer,1982,19.317708333333332,78.75
-36.7217,142.1729,Horsham,1982-02-15T00:00:00Z,4,156,0,39,Summer,1982,19.317708333333332,123.70833333333334
-36.7217,142.1729,Horsham,1982-03-08T00:00:00Z,4,174,0,43.5,Autumn,1982,9.113685556867376,191.58333333333331
-36.7217,142.1729,Horsham,1982-04-01T00:00:00Z,3,87,0,29,Autumn,1982,9.113685556867376,209.29166666666666
-36.7217,142.1729,Horsham,1982-04-08T00:00:00Z,3,108,0,36,Autumn,1982,9.113685556867376,209.54166666666669
-36.7217,142.1729,Horsham,1982-08-30T00:00:00Z,7,46,0,6.571428571428571,Winter,1982,1.4139194139194138,114.79166666666669
-36.7217,142.1729,Horsham,1982-10-25T00:00:00Z,4,140,0,35,Spring,1982,8.027380952380952,79.58333333333334
-36.7217,142.1729,Horsham,1982-10-28T00:00:00Z,3,52,0,17.333333333333332,Spring,1982,8.027380952380952,80.29166666666667
-36.7217,142.1729,Horsham,1982-11-04T00:00:00Z,3,283,0,94.33333333333333,Spring,1982,8.027380952380952,78.29166666666667
-36.7217,142.1729,Horsham,1983-01-31T00:00:00Z,4,46,0,11.5,Summer,1983,2.832222222222222,87.75
-36.7217,142.1729,Horsham,1983-03-03T00:00:00Z,7,56,0,8,Autumn,1983,0.8964285714285711,214.54166666666669
-36.7217,142.1729,Horsham,1983-03-07T00:00:00Z,4,22,0,5.5,Autumn,1983,0.8964285714285711,221.125
-36.7217,142.1729,Horsham,1983-06-20T00:00:00Z,6,39,0,6.5,Winter,1983,3.1473214285714284,183.45833333333334
-36.7217,142.1729,Horsham,1983-06-27T00:00:00Z,7,56,0,8,Winter,1983,3.1473214285714284,177.58333333333334
-36.7217,142.1729,Horsham,1983-11-03T00:00:00Z,3,70,0,23.333333333333332,Spring,1983,8.249473443223444,86.875
-36.7217,142.1729,Horsham,1983-11-24T00:00:00Z,3,56,0,18.666666666666668,Spring,1983,8.249473443223444,78.58333333333334
-36.7217,142.1729,Horsham,1983-12-12T00:00:00Z,4,77,0,19.25,Spring,1983,8.249473443223444,75.875
-36.7217,142.1729,Horsham,1983-12-19T00:00:00Z,4,70,0,17.5,Spring,1983,8.249473443223444,74.91666666666667
-36.7217,142.1729,Horsham,1984-02-16T00:00:00Z,3,127,0,42.333333333333336,Summer,1984,19.117878787878787,147.5
-36.7217,142.1729,Horsham,1984-02-23T00:00:00Z,3,222,0,74,Summer,1984,19.117878787878787,193.66666666666669
-36.7217,142.1729,Horsham,1984-04-05T00:00:00Z,3,32,0,10.666666666666666,Autumn,1984,4.506448412698413,221.66666666666666
-36.7217,142.1729,Horsham,1984-04-12T00:00:00Z,3,32,0,10.666666666666666,Autumn,1984,4.506448412698413,219.79166666666666
-36.7217,142.1729,Horsham,1984-04-15T00:00:00Z,3,72,0,24,Autumn,1984,4.506448412698413,219.33333333333334
-36.7217,142.1729,Horsham,1984-10-08T00:00:00Z,2,18,0,9,Spring,1984,1.8417919799498748,93.41666666666667
-36.7217,142.1729,Horsham,1984-11-08T00:00:00Z,3,53,0,17.666666666666668,Spring,1984,1.8417919799498748,81.54166666666667
-36.7217,142.1729,Horsham,1984-11-26T00:00:00Z,4,72,0,18,Spring,1984,1.8417919799498748,77.625
-36.7217,142.1729,Horsham,1984-12-03T00:00:00Z,4,26,0,6.5,Spring,1984,1.8417919799498748,76.45833333333333
-36.7217,142.1729,Horsham,1985-01-14T00:00:00Z,4,66,0,16.5,Summer,1985,4.0397727272727275,72.875
-36.7217,142.1729,Horsham,1985-01-29T00:00:00Z,4,35,0,8.75,Summer,1985,4.0397727272727275,73.5
-37.8216,142.0668,Hamilton,1980-11-13T00:00:00Z,3,226,0,75.33333333333333,Spring,1980,14.9520202020202,98.375
-37.8216,142.0668,Hamilton,1980-11-17T00:00:00Z,4,179,0,44.75,Spring,1980,14.9520202020202,98.70833333333334
-37.8216,142.0668,Hamilton,1980-11-20T00:00:00Z,3,173,0,57.666666666666664,Spring,1980,14.9520202020202,98.83333333333331
-37.8216,142.0668,Hamilton,1980-11-27T00:00:00Z,3,192,0,64,Spring,1980,14.9520202020202,95.45833333333334
-37.8216,142.0668,Hamilton,1980-12-11T00:00:00Z,3,190,0,63.333333333333336,Spring,1980,14.9520202020202,96.5
-37.8216,142.0668,Hamilton,1981-01-19T00:00:00Z,4,249,0,62.25,Summer,1981,12.71388888888889,90.79166666666666
-37.8216,142.0668,Hamilton,1981-02-03T00:00:00Z,1,49,0,49,Summer,1981,12.71388888888889,121.70833333333334
-37.8216,142.0668,Hamilton,1981-05-07T00:00:00Z,3,20,0,6.666666666666667,Autumn,1981,0.9131944444444444,233.04166666666669
-37.8216,142.0668,Hamilton,1981-11-05T00:00:00Z,3,21,0,7,Spring,1981,1.5896577380952381,93.04166666666667
-37.8216,142.0668,Hamilton,1982-01-21T00:00:00Z,3,76,0,25.333333333333332,Summer,1982,8.909374999999999,91.70833333333333
-37.8216,142.0668,Hamilton,1982-03-11T00:00:00Z,7,57,0,8.142857142857142,Autumn,1982,3.642857142857143,238.66666666666669
-37.8216,142.0668,Hamilton,1982-03-15T00:00:00Z,4,30,0,7.5,Autumn,1982,3.642857142857143,236.91666666666669
-37.8216,142.0668,Hamilton,1982-03-18T00:00:00Z,3,29,0,9.666666666666666,Autumn,1982,3.642857142857143,238.70833333333331
-37.8216,142.0668,Hamilton,1982-03-29T00:00:00Z,4,40,0,10,Autumn,1982,3.642857142857143,238.91666666666666
-37.8216,142.0668,Hamilton,1982-04-15T00:00:00Z,3,80,0,26.666666666666668,Autumn,1982,3.642857142857143,242.08333333333334
-37.8216,142.0668,Hamilton,1982-10-28T00:00:00Z,3,32,0,10.666666666666666,Spring,1982,2.6126984126984123,93.875
-37.8216,142.0668,Hamilton,1982-11-04T00:00:00Z,3,22,0,7.333333333333333,Spring,1982,2.6126984126984123,91.54166666666667
-37.8216,142.0668,Hamilton,1982-11-08T00:00:00Z,4,73,0,18.25,Spring,1982,2.6126984126984123,91
-37.8216,142.0668,Hamilton,1982-11-15T00:00:00Z,4,32,0,8,Spring,1982,2.6126984126984123,89.45833333333333
-37.8216,142.0668,Hamilton,1982-11-29T00:00:00Z,7,46,0,6.571428571428571,Spring,1982,2.6126984126984123,86.5
-37.8216,142.0668,Hamilton,1983-02-03T00:00:00Z,2,40,0,20,Summer,1983,3.4015873015873015,192.70833333333331
-37.8216,142.0668,Hamilton,1983-03-06T00:00:00Z,2,60,0,30,Autumn,1983,1.6579365079365078,265.6666666666667
-37.8216,142.0668,Hamilton,1984-10-25T00:00:00Z,3,28,0,9.333333333333334,Spring,1984,1.4402173913043481,106.54166666666667
-37.8216,142.0668,Hamilton,1984-11-01T00:00:00Z,3,18,0,6,Spring,1984,1.4402173913043481,102.41666666666666
-37.8216,142.0668,Hamilton,1984-11-14T00:00:00Z,6,100,0,16.666666666666668,Spring,1984,1.4402173913043481,97.875
-37.8216,142.0668,Hamilton,1984-11-19T00:00:00Z,4,32,0,8,Spring,1984,1.4402173913043481,96.91666666666667
-37.5619,143.8508,Ballarat,1983-11-08T00:00:00Z,1,90,0,90,Spring,1983,16.69047619047619,105.66666666666667
-37.5619,143.8508,Ballarat,1983-11-14T00:00:00Z,4,158,0,39.5,Spring,1983,16.69047619047619,100.91666666666667
-37.5619,143.8508,Ballarat,1983-12-12T00:00:00Z,4,156,0,39,Spring,1983,16.69047619047619,84.45833333333334
-37.5619,143.8508,Ballarat,1983-12-22T00:00:00Z,3,186,0,62,Spring,1983,16.69047619047619,81.58333333333334
-36.101,146.5073,Rutherglen,1980-10-20T00:00:00Z,4,835,0,208.75,Spring,1980,48.3828125,79.45833333333334
-36.101,146.5073,Rutherglen,1980-10-23T00:00:00Z,3,513,0,171,Spring,1980,48.3828125,78.125
-36.101,146.5073,Rutherglen,1980-11-13T00:00:00Z,3,295,0,98.33333333333333,Spring,1980,48.3828125,70.75
-36.101,146.5073,Rutherglen,1980-12-08T00:00:00Z,4,588,0,147,Spring,1980,48.3828125,69.08333333333333
-36.101,146.5073,Rutherglen,1980-12-11T00:00:00Z,3,640,0,213.33333333333334,Spring,1980,48.3828125,69.125
-36.101,146.5073,Rutherglen,1981-01-19T00:00:00Z,4,356,0,89,Summer,1981,29.02647058823529,69.58333333333334
-36.101,146.5073,Rutherglen,1981-02-12T00:00:00Z,3,217,0,72.33333333333333,Summer,1981,29.02647058823529,79.79166666666667
-36.101,146.5073,Rutherglen,1981-04-02T00:00:00Z,3,200,0,66.66666666666667,Autumn,1981,29.343333333333334,212.45833333333337
-36.101,146.5073,Rutherglen,1981-04-06T00:00:00Z,4,332,0,83,Autumn,1981,29.343333333333334,213.66666666666663
-36.101,146.5073,Rutherglen,1981-04-13T00:00:00Z,4,245,0,61.25,Autumn,1981,29.343333333333334,218.66666666666666
-36.101,146.5073,Rutherglen,1981-04-16T00:00:00Z,3,180,0,60,Autumn,1981,29.343333333333334,218.29166666666666
-36.101,146.5073,Rutherglen,1981-04-23T00:00:00Z,3,431,0,143.66666666666666,Autumn,1981,29.343333333333334,214.79166666666669
-36.101,146.5073,Rutherglen,1981-09-10T00:00:00Z,3,112,0,37.333333333333336,Spring,1981,15.239021164021162,100.79166666666667
-36.101,146.5073,Rutherglen,1981-09-14T00:00:00Z,4,216,0,54,Spring,1981,15.239021164021162,98.91666666666666
-36.101,146.5073,Rutherglen,1981-09-17T00:00:00Z,3,156,0,52,Spring,1981,15.239021164021162,97.5
-36.101,146.5073,Rutherglen,1981-10-12T00:00:00Z,4,192,0,48,Spring,1981,15.239021164021162,83
-36.101,146.5073,Rutherglen,1981-11-02T00:00:00Z,4,311,0,77.75,Spring,1981,15.239021164021162,74.95833333333333
-36.101,146.5073,Rutherglen,1982-02-04T00:00:00Z,2,315,0,157.5,Summer,1982,74.34666666666666,66.41666666666666
-36.101,146.5073,Rutherglen,1982-03-08T00:00:00Z,4,700,0,175,Autumn,1982,39.19721566312475,189.625
-36.101,146.5073,Rutherglen,1982-03-15T00:00:00Z,4,703,0,175.75,Autumn,1982,39.19721566312475,203.75
-36.101,146.5073,Rutherglen,1982-03-18T00:00:00Z,3,500,0,166.66666666666666,Autumn,1982,39.19721566312475,209.45833333333334
-36.101,146.5073,Rutherglen,1982-06-15T00:00:00Z,8,65,0,8.125,Winter,1982,2.9326923076923075,172.95833333333334
-36.101,146.5073,Rutherglen,1982-08-16T00:00:00Z,7,48,0,6.857142857142857,Winter,1982,2.9326923076923075,117.79166666666666
-36.101,146.5073,Rutherglen,1982-08-30T00:00:00Z,7,47,0,6.714285714285714,Winter,1982,2.9326923076923075,108
-36.101,146.5073,Rutherglen,1982-09-02T00:00:00Z,3,78,0,26,Spring,1982,6.5031024531024535,106.54166666666667
-36.101,146.5073,Rutherglen,1982-10-28T00:00:00Z,3,188,0,62.666666666666664,Spring,1982,6.5031024531024535,71.79166666666667
-36.101,146.5073,Rutherglen,1982-12-29T00:00:00Z,6,95,0,15.833333333333334,Spring,1982,6.5031024531024535,61.75
-36.101,146.5073,Rutherglen,1982-12-31T00:00:00Z,2,38,0,19,Spring,1982,6.5031024531024535,62.41666666666667
-36.101,146.5073,Rutherglen,1983-02-25T00:00:00Z,4,477,0,119.25,Summer,1983,13.151041666666664,194.79166666666666
-36.101,146.5073,Rutherglen,1983-03-01T00:00:00Z,4,175,0,43.75,Autumn,1983,3.7396666666666674,207.70833333333334
-36.101,146.5073,Rutherglen,1983-03-03T00:00:00Z,2,29,0,14.5,Autumn,1983,3.7396666666666674,211.5
-36.101,146.5073,Rutherglen,1983-03-28T00:00:00Z,3,43,0,14.333333333333334,Autumn,1983,3.7396666666666674,226.49999999999997
-38.836745828938,146.228722703372,Yanakie,1980-11-24T00:00:00Z,7,666,0,95.14285714285714,Spring,1980,42.019444444444446,94.375
-38.836745828938,146.228722703372,Yanakie,1980-12-01T00:00:00Z,7,810,0,115.71428571428571,Spring,1980,42.019444444444446,92.29166666666666
-38.836745828938,146.228722703372,Yanakie,1980-12-15T00:00:00Z,6,817,0,136.16666666666666,Spring,1980,42.019444444444446,93.79166666666667
-38.836745828938,146.228722703372,Yanakie,1981-01-05T00:00:00Z,7,197,0,28.142857142857142,Summer,1981,10.978571428571428,69.5
-38.836745828938,146.228722703372,Yanakie,1981-12-03T00:00:00Z,3,57,0,19,Spring,1981,7.341931216931218,75.25
-38.836745828938,146.228722703372,Yanakie,1981-12-07T00:00:00Z,4,90,0,22.5,Spring,1981,7.341931216931218,74.58333333333334
-38.836745828938,146.228722703372,Yanakie,1982-01-18T00:00:00Z,7,663,0,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667
-38.836745828938,146.228722703372,Yanakie,1982-11-01T00:00:00Z,7,130,0,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667
-38.836745828938,146.228722703372,Yanakie,1982-11-15T00:00:00Z,7,128,0,18.285714285714285,Spring,1982,6.294117647058823,88.25
-38.836745828938,146.228722703372,Yanakie,1982-11-29T00:00:00Z,7,198,0,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667
-38.836745828938,146.228722703372,Yanakie,1983-01-31T00:00:00Z,7,112,0,16,Summer,1983,5.925029515938607,91.875
-38.836745828938,146.228722703372,Yanakie,1983-10-17T00:00:00Z,4,350,0,87.5,Spring,1983,13.125170068027211,110.16666666666669
-38.836745828938,146.228722703372,Yanakie,1983-11-24T00:00:00Z,3,116,0,38.666666666666664,Spring,1983,13.125170068027211,89
-38.836745828938,146.228722703372,Yanakie,1983-12-01T00:00:00Z,3,110,0,36.666666666666664,Spring,1983,13.125170068027211,87.45833333333334
-38.836745828938,146.228722703372,Yanakie,1983-12-05T00:00:00Z,4,114,0,28.5,Spring,1983,13.125170068027211,84.91666666666666
-38.836745828938,146.228722703372,Yanakie,1984-02-02T00:00:00Z,3,48,0,16,Summer,1984,7.614285714285715,119.95833333333334
-38.836745828938,146.228722703372,Yanakie,1984-02-13T00:00:00Z,3,71,0,23.666666666666668,Summer,1984,7.614285714285715,171.5
-38.836745828938,146.228722703372,Yanakie,1984-11-26T00:00:00Z,4,34,0,8.5,Spring,1984,3.2932330827067666,92.83333333333333
-38.836745828938,146.228722703372,Yanakie,1984-11-29T00:00:00Z,3,47,0,15.666666666666666,Spring,1984,3.2932330827067666,95.83333333333334
-38.836745828938,146.228722703372,Yanakie,1984-12-03T00:00:00Z,4,32,0,8,Spring,1984,3.2932330827067666,93.87500000000001
-38.836745828938,146.228722703372,Yanakie,1985-02-04T00:00:00Z,4,50,0,12.5,Summer,1985,3.8633699633699634,92.58333333333333
-35.119672,142.005488,Walpeup,1984-10-05T00:00:00Z,1,18,0,18,Spring,1984,0.8329100529100529,79.875
-35.119672,142.005488,Walpeup,1986-10-06T00:00:00Z,4,28,0,7,Spring,1986,2.1585858585858584,89.70833333333333
-35.119672,142.005488,Walpeup,1986-10-16T00:00:00Z,3,104,0,34.666666666666664,Spring,1986,2.1585858585858584,84.08333333333334
-35.119672,142.005488,Walpeup,1986-10-30T00:00:00Z,3,18,0,6,Spring,1986,2.1585858585858584,76.375
-35.119672,142.005488,Walpeup,1987-09-24T00:00:00Z,3,28,0,9.333333333333334,Spring,1987,0.5555555555555557,87.54166666666667
-35.496,143.5631,Swanhill,1990-08-30T00:00:00Z,1,7,0,7,Winter,1990,2.8571428571428568,99
-35.496,143.5631,Swanhill,1990-08-31T00:00:00Z,1,13,0,13,Winter,1990,2.8571428571428568,98.33333333333334
-35.496,143.5631,Swanhill,1990-09-07T00:00:00Z,1,34,0,34,Spring,1990,12.883333333333335,92.58333333333333
-35.496,143.5631,Swanhill,1990-09-12T00:00:00Z,1,38,0,38,Spring,1990,12.883333333333335,90.83333333333333
-35.496,143.5631,Swanhill,1990-09-23T00:00:00Z,1,60,0,60,Spring,1990,12.883333333333335,85.04166666666667
-35.496,143.5631,Swanhill,1990-09-24T00:00:00Z,1,32,0,32,Spring,1990,12.883333333333335,84.41666666666666
-35.496,143.5631,Swanhill,1990-09-25T00:00:00Z,1,43,0,43,Spring,1990,12.883333333333335,84.45833333333333
-35.496,143.5631,Swanhill,1990-10-04T00:00:00Z,1,49,0,49,Spring,1990,12.883333333333335,79.54166666666667
-35.496,143.5631,Swanhill,1990-10-05T00:00:00Z,1,53,0,53,Spring,1990,12.883333333333335,78.79166666666667
-35.496,143.5631,Swanhill,1990-10-08T00:00:00Z,1,42,0,42,Spring,1990,12.883333333333335,77.95833333333334
-35.496,143.5631,Swanhill,1990-10-10T00:00:00Z,1,160,0,160,Spring,1990,12.883333333333335,76.70833333333333
-35.496,143.5631,Swanhill,1990-10-15T00:00:00Z,1,26,0,26,Spring,1990,12.883333333333335,74.54166666666667
-35.496,143.5631,Swanhill,1990-10-24T00:00:00Z,1,69,0,69,Spring,1990,12.883333333333335,70.29166666666667
-35.496,143.5631,Swanhill,1991-09-05T00:00:00Z,1,18,0,18,Spring,1991,6.34090909090909,95.875
-35.496,143.5631,Swanhill,1991-09-07T00:00:00Z,1,15,0,15,Spring,1991,6.34090909090909,94.83333333333333
-35.496,143.5631,Swanhill,1991-10-02T00:00:00Z,1,19,0,19,Spring,1991,6.34090909090909,82.41666666666667
-35.496,143.5631,Swanhill,1991-10-04T00:00:00Z,1,60,0,60,Spring,1991,6.34090909090909,81.83333333333333
-35.496,143.5631,Swanhill,1991-10-05T00:00:00Z,1,39,0,39,Spring,1991,6.34090909090909,81.95833333333334
-35.496,143.5631,Swanhill,1991-10-06T00:00:00Z,1,16,0,16,Spring,1991,6.34090909090909,82.33333333333334
-35.496,143.5631,Swanhill,1991-10-12T00:00:00Z,1,38,0,38,Spring,1991,6.34090909090909,79.70833333333334
-35.496,143.5631,Swanhill,1991-10-15T00:00:00Z,1,22,0,22,Spring,1991,6.34090909090909,79
-37.397341,143.083979,Ararat,1980-10-20T00:00:00Z,7,7654,0,1093.4285714285713,Spring,1980,125.65141369047619,109.45833333333334
-37.397341,143.083979,Ararat,1980-10-27T00:00:00Z,7,3127,0,446.7142857142857,Spring,1980,125.65141369047619,108
-37.397341,143.083979,Ararat,1981-04-06T00:00:00Z,7,115,0,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663
-37.397341,143.083979,Ararat,1981-04-13T00:00:00Z,7,69,0,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337
-37.397341,143.083979,Ararat,1981-04-27T00:00:00Z,7,81,0,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003
-37.397341,143.083979,Ararat,1981-11-09T00:00:00Z,7,9797,0,1399.5714285714287,Spring,1981,94.52100840336135,91.75
-37.397341,143.083979,Ararat,1982-04-19T00:00:00Z,7,570,0,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334
-37.397341,143.083979,Ararat,1982-06-14T00:00:00Z,7,36,0,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666
-37.397341,143.083979,Ararat,1982-08-30T00:00:00Z,7,47,0,6.714285714285714,Winter,1982,1.857142857142857,132.125
-37.397341,143.083979,Ararat,1982-10-25T00:00:00Z,7,121,0,17.285714285714285,Spring,1982,8.563025210084033,89.54166666666667
-37.397341,143.083979,Ararat,1982-11-01T00:00:00Z,7,160,0,22.857142857142858,Spring,1982,8.563025210084033,88.91666666666667
-37.397341,143.083979,Ararat,1982-11-08T00:00:00Z,7,383,0,54.714285714285715,Spring,1982,8.563025210084033,87.5
-37.397341,143.083979,Ararat,1982-11-15T00:00:00Z,7,157,0,22.428571428571427,Spring,1982,8.563025210084033,86.33333333333333
-37.397341,143.083979,Ararat,1983-02-03T00:00:00Z,3,147,0,49,Summer,1983,8.535714285714286,229.66666666666666
-37.397341,143.083979,Ararat,1983-03-03T00:00:00Z,3,42,0,14,Autumn,1983,1.6572463768115946,274.41666666666663
-37.397341,143.083979,Ararat,1983-03-07T00:00:00Z,4,56,0,14,Autumn,1983,1.6572463768115946,278.5833333333333
-37.397341,143.083979,Ararat,1983-11-03T00:00:00Z,3,141,0,47,Spring,1983,19.446428571428566,104.37500000000001
-37.397341,143.083979,Ararat,1983-11-08T00:00:00Z,1,126,0,126,Spring,1983,19.446428571428566,101.29166666666667
-37.397341,143.083979,Ararat,1983-11-24T00:00:00Z,3,145,0,48.333333333333336,Spring,1983,19.446428571428566,91.625
-37.397341,143.083979,Ararat,1983-12-22T00:00:00Z,3,552,0,184,Spring,1983,19.446428571428566,80.125
-37.397341,143.083979,Ararat,1984-02-06T00:00:00Z,4,570,0,142.5,Summer,1984,70.74438775510204,249.45833333333331
-37.397341,143.083979,Ararat,1984-02-20T00:00:00Z,4,999,0,249.75,Summer,1984,70.74438775510204,264.875
-37.397341,143.083979,Ararat,1984-02-23T00:00:00Z,3,596,0,198.66666666666666,Summer,1984,70.74438775510204,269.5833333333333
-37.397341,143.083979,Ararat,1984-03-05T00:00:00Z,3,34,0,11.333333333333334,Autumn,1984,4.6620879120879115,267.2083333333333
-37.397341,143.083979,Ararat,1984-03-08T00:00:00Z,3,162,0,54,Autumn,1984,4.6620879120879115,266.75
-37.397341,143.083979,Ararat,1984-03-15T00:00:00Z,3,28,0,9.333333333333334,Autumn,1984,4.6620879120879115,268.79166666666663
-37.397341,143.083979,Ararat,1984-03-26T00:00:00Z,4,76,0,19,Autumn,1984,4.6620879120879115,270.70833333333337
-37.397341,143.083979,Ararat,1984-04-12T00:00:00Z,3,32,0,10.666666666666666,Autumn,1984,4.6620879120879115,262.6666666666667
-37.397341,143.083979,Ararat,1984-11-08T00:00:00Z,3,50,0,16.666666666666668,Spring,1984,7.433333333333333,96.79166666666666
-37.397341,143.083979,Ararat,1984-11-13T00:00:00Z,5,800,0,160,Spring,1984,7.433333333333333,96.25
-37.397341,143.083979,Ararat,1984-11-27T00:00:00Z,5,164,0,32.8,Spring,1984,7.433333333333333,90.70833333333333
-37.397341,143.083979,Ararat,1985-01-14T00:00:00Z,4,36,0,9,Summer,1985,4.204901960784314,87.5
-37.397341,143.083979,Ararat,1985-02-03T00:00:00Z,3,57,0,19,Summer,1985,4.204901960784314,99.70833333333334
-37.397341,143.083979,Ararat,1985-03-14T00:00:00Z,3,208,0,69.33333333333333,Autumn,1985,7.083333333333332,244.70833333333331
-37.397341,143.083979,Ararat,1986-10-25T00:00:00Z,4,116,0,29,Spring,1986,12.678735632183908,119.66666666666666
-37.397341,143.083979,Ararat,1986-11-07T00:00:00Z,4,480,0,120,Spring,1986,12.678735632183908,114.70833333333334
-37.397341,143.083979,Ararat,1986-11-27T00:00:00Z,2,160,0,80,Spring,1986,12.678735632183908,106.54166666666667
-37.397341,143.083979,Ararat,1987-01-08T00:00:00Z,3,48,0,16,Summer,1987,6.4799999999999995,119.58333333333333
-37.397341,143.083979,Ararat,1987-11-02T00:00:00Z,4,10752,0,2688,Spring,1987,170.0110149110149,104.83333333333334
