NAME,run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,step,par_name,par_value
South Australia,1,1,-3,1980-10-26T16:00:00Z,-31.842,139.537,721.2,1980-10-26T19:00:00Z,-32.813,140.403,1000,903.7,303.6,294.9,0,256,20.6,3.7,3.7,NA,NA,2,NA,NA
South Australia,1,1,-4,1980-10-26T15:00:00Z,-31.554,139.324,646.3,1980-10-26T19:00:00Z,-32.813,140.403,1000,913.4,303.8,296,0,261,19.9,3.8,3.8,NA,NA,2,NA,NA
South Australia,1,1,-5,1980-10-26T14:00:00Z,-31.263,139.147,580.2,1980-10-26T19:00:00Z,-32.813,140.403,1000,921.5,304,297,0,265.1,19.1,3.8,3.8,NA,NA,2,NA,NA
South Australia,1,1,-6,1980-10-26T13:00:00Z,-30.958,139.008,522.7,1980-10-26T19:00:00Z,-32.813,140.403,1000,928.8,304.3,297.9,0,266.6,18,3.8,3.8,NA,NA,2,NA,NA
South Australia,1,1,-7,1980-10-26T12:00:00Z,-30.627,138.909,473.6,1980-10-26T19:00:00Z,-32.813,140.403,1000,935.6,304.7,298.9,0,264.4,16.9,3.7,3.7,NA,NA,2,NA,NA
South Australia,1,1,-8,1980-10-26T11:00:00Z,-30.29,138.838,433.8,1980-10-26T19:00:00Z,-32.813,140.403,1000,941.8,304.7,299.5,0,462.4,16.9,3.8,3.9,NA,NA,2,NA,NA
South Australia,1,1,-9,1980-10-26T10:00:00Z,-29.969,138.777,402.4,1980-10-26T19:00:00Z,-32.813,140.403,1000,947,304.9,300.2,0,667.6,16.9,4,4,NA,NA,2,NA,NA
South Australia,1,1,-10,1980-10-26T09:00:00Z,-29.671,138.72,378.5,1980-10-26T19:00:00Z,-32.813,140.403,1000,951.7,305.2,300.9,0,894.1,16.7,4.1,4.1,NA,NA,2,NA,NA
South Australia,1,1,-11,1980-10-26T08:00:00Z,-29.4,138.662,360.5,1980-10-26T19:00:00Z,-32.813,140.403,1000,955.2,305.6,301.7,0,1129.4,16.3,4.1,4.2,NA,NA,2,NA,NA
South Australia,1,1,-12,1980-10-26T07:00:00Z,-29.153,138.599,346.7,1980-10-26T19:00:00Z,-32.813,140.403,1000,958.1,306.2,302.4,0,1372,15.9,4.2,4.2,NA,NA,2,NA,NA
